time_stamp,time,cpu_freq,cpu,cpu_user_time,cpu_system_time,cpu_idle_time,memory,net_sent,net_recv,net_upload_rate,net_download_rate,gpu,gpu_mem,memory_percent_ipykernel,cpu_times_user_ipykernel,cpu_times_system_ipykernel,cpu_times_children_user_ipykernel,cpu_times_children_system_ipykernel,io_counters_read_count_ipykernel,io_counters_write_count_ipykernel,io_counters_read_bytes_ipykernel,io_counters_write_bytes_ipykernel,io_counters_read_chars_ipykernel,io_counters_write_chars_ipykernel
27-5-2021 14:28:6,1622140086.077442,1000.0,49.6,1883.03,1085.82,5858.97,19.3,35390270,48171360,0.0005588167671999517,0.0006287565702156548,0,0,6.40795605553072,1108.77,945.78,0.02,0.06,233911,761,174247936,602112,59881871,1054188
27-5-2021 14:28:11,1622140091.0812068,1000.0,80.9,1890.85,1091.87,5865.02,19.2,35520640,48340938,0.00026054381739518703,0.0003389008166467824,0,0,6.48246242531502,1113.75,951.65,0.02,0.06,234907,763,174247936,602112,59956505,1056394
27-5-2021 14:28:16,1622140096.0957649,1000.0,81.1,1898.75,1096.63,5872.26,19.2,35650120,48506494,0.0002582081970443856,0.0003301507280651861,0,0,6.48501401332133,1118.52,955.69,0.02,0.06,235903,765,174247936,602112,60031159,1058598
27-5-2021 14:28:21,1622140101.0978215,1000.0,55.3,1906.65,1101.82,5879.01,19.2,35783806,48677426,0.0002672620698368829,0.00034172344240502423,0,0,6.406118912166176,1123.85,961.01,0.02,0.06,236906,768,174247936,602112,60107232,1061907
27-5-2021 14:28:26,1622140106.101513,1000.0,83.3,1915.24,1107.76,5884.25,19.1,35915149,48852087,0.0002624922054244715,0.0003490642903820045,0,0,6.480114964349212,1129.31,966.22,0.02,0.06,237907,770,174247936,602112,60182216,1064113
27-5-2021 14:28:31,1622140111.102166,1000.0,78.9,1922.36,1111.8,5893.02,19.1,36047313,49008596,0.0002642934817654345,0.00031297712340445493,0,0,6.48042115490997,1133.63,970.28,0.02,0.06,238908,772,174247936,602112,60257194,1066319
27-5-2021 14:28:36,1622140116.1106844,1000.0,89.3,1930.2,1117.69,5899.05,19.2,36177790,49176904,0.00026051017104048227,0.00033604348557586,0,0,6.487769728368146,1138.71,975.81,0.02,0.06,239909,774,174247936,602112,60332132,1068525
27-5-2021 14:28:41,1622140121.1114979,1000.0,76.7,1937.91,1122.59,5905.96,19.2,36308723,49338463,0.0002618234021602549,0.0003230654382746032,0,0,6.474705597775832,1143.43,980.54,0.02,0.06,240910,776,174247936,602112,60407082,1070731
27-5-2021 14:28:46,1622140126.1153572,1000.0,39.5,1945.68,1126.77,5913.86,19.2,36442813,49509799,0.00026797316322359563,0.00034240771044878794,0,0,6.462355911825283,1148.95,984.58,0.02,0.06,241907,779,174247936,602112,60482825,1074040
27-5-2021 14:28:51,1622140131.1181152,1000.0,78.9,1953.3,1131.1,5921.82,19.2,36567819,49658975,0.0002498741681033793,0.0002981875182070437,0,0,6.477461312822648,1153.42,988.91,0.02,0.06,242900,780,174247936,602112,60556330,1075143
27-5-2021 14:28:56,1622140136.1186988,1000.0,85.7,1961.68,1135.81,5928.51,19.1,36699206,49824042,0.0002627433300403624,0.0003300954680430522,0,0,6.472154009769521,1158.88,993.27,0.02,0.06,243895,782,174247936,602112,60630944,1077347
27-5-2021 14:29:1,1622140141.1225116,1000.0,82.2,1969.18,1140.45,5936.32,19.2,36830210,49986842,0.0002618083559480514,0.000325351900311004,0,0,6.485320203882088,1163.67,997.66,0.02,0.06,244890,784,174247936,602112,60705560,1079553
27-5-2021 14:29:6,1622140146.1265423,1000.0,84.2,1976.81,1144.98,5944.01,19.3,36959677,50147419,0.00025872543084841143,0.00032089531316355024,0,0,6.48042115490997,1168.37,1001.82,0.02,0.06,245885,786,174247936,602112,60780180,1081759
27-5-2021 14:29:11,1622140151.1312027,1000.0,68.0,1984.73,1149.41,5951.48,19.2,37090782,50314184,0.000261965828568886,0.0003332194149825733,0,0,6.474807661296084,1173.41,1005.87,0.02,0.06,246880,788,174247936,602112,60854762,1083965
27-5-2021 14:29:16,1622140156.1350682,1000.0,58.4,1992.3,1153.65,5959.43,19.3,37222014,50477946,0.000262261246856914,0.0003272709880805135,0,0,6.482768615875776,1178.35,1009.87,0.02,0.06,247875,790,174247936,602112,60929370,1086171
27-5-2021 14:29:21,1622140161.1384254,1000.0,89.2,2000.43,1158.21,5966.64,19.2,37351994,50636888,0.000259785571030346,0.0003176707049600343,0,0,6.479808773788455,1183.59,1014.1,0.02,0.06,248870,792,174247936,602112,61003968,1088377
27-5-2021 14:29:26,1622140166.1422932,1000.0,38.8,2008.17,1162.7,5974.26,19.2,37488690,50810040,0.0002731806748272075,0.0003460363156762497,0,0,6.476950995221387,1188.57,1018.28,0.02,0.06,249867,795,174247936,602112,61079659,1091686
27-5-2021 14:29:31,1622140171.1461277,1000.0,55.7,2015.11,1166.48,5983.37,19.2,37615771,50959449,0.00025396723323954624,0.0002985890129215804,0,0,6.477359249302396,1192.84,1022.01,0.02,0.06,250860,796,174247936,602112,61153168,1092789
27-5-2021 14:29:36,1622140176.147562,1000.0,86.0,2022.74,1171.15,5990.87,19.2,37745186,51122468,0.0002587557719648294,0.00032594449785522953,0,0,6.4707251204859855,1198.11,1026.85,0.02,0.06,251850,798,174247936,602112,61227492,1094995
27-5-2021 14:29:41,1622140181.1511633,1000.0,65.1,2030.82,1176.24,5997.5,19.3,37875565,51289147,0.0002605703209620413,0.00033311806753873,0,0,6.4789922656264345,1202.87,1031.2,0.02,0.06,252840,800,174247936,602112,61301784,1097201
27-5-2021 14:29:46,1622140186.1555493,1000.0,60.3,2038.57,1180.43,6005.4,19.3,38011074,51459441,0.00027078047417436067,0.0003402895015758996,0,0,6.4729705179315395,1208.19,1035.31,0.02,0.06,253832,803,174247936,602112,61377237,1100510
27-5-2021 14:29:51,1622140191.157405,1000.0,87.6,2046.55,1185.45,6012.33,19.1,38134879,51609378,0.0002475181404835041,0.00029976275134021375,0,0,6.488586236530167,1212.85,1040.07,0.02,0.06,254820,804,174247936,602112,61450510,1101611
27-5-2021 14:29:56,1622140196.1612294,1000.0,65.7,2054.29,1190.39,6019.41,19.2,38267134,51776184,0.00026430783239653243,0.00033335701705595994,0,0,6.48705528372638,1217.83,1044.49,0.02,0.06,255810,806,174247936,602112,61524844,1103817
27-5-2021 14:30:1,1622140201.1628444,1000.0,59.5,2062.15,1195.74,6026.16,19.2,38401352,51948602,0.00026834932062254444,0.0003447246506660646,0,0,6.483891314598554,1223.06,1049.79,0.02,0.06,256802,809,174247936,602112,61600271,1107126
27-5-2021 14:30:6,1622140206.1666207,1000.0,80.1,2070.83,1200.4,6032.58,19.3,38685227,52268252,0.0005673215233989184,0.0006388175251588349,0,0,6.485320203882088,1228.58,1054.34,0.02,0.06,257792,811,174247936,602112,61674577,1109330
27-5-2021 14:30:11,1622140211.167496,1000.0,77.6,2078.46,1205.37,6039.76,19.2,38818986,52436845,0.0002674711799935457,0.0003371269869590222,0,0,6.474807661296084,1233.16,1058.61,0.02,0.06,258782,813,174247936,602112,61748885,1111536
27-5-2021 14:30:16,1622140216.172048,1000.0,62.4,2086.23,1209.87,6047.31,19.2,38956022,52611223,0.0002738227049129056,0.00034843877256562255,0,0,6.41826447107622,1238.06,1063.13,0.02,0.06,259774,816,174247936,602112,61824286,1114845
27-5-2021 14:30:21,1622140221.1758373,1000.0,89.3,2094.79,1215.17,6053.34,19.3,39084211,52779322,0.0002561838543206826,0.0003359434095550509,0,0,6.488382109489662,1243.97,1068.22,0.02,0.06,260764,818,174247936,602112,61898628,1117051
27-5-2021 14:30:26,1622140226.1774867,1000.0,56.0,2103.07,1219.73,6060.34,19.3,39222323,52955922,0.0002761329103949493,0.00035308352623774947,0,0,6.509713385222426,1249.13,1072.13,0.02,0.06,261756,821,174247936,602112,61974065,1120360
27-5-2021 14:30:31,1622140231.1813405,1000.0,77.8,2111.24,1224.32,6067.38,19.3,39349006,53108293,0.00025317086612891635,0.00030450729808205614,0,0,6.505120526811066,1254.77,1076.69,0.02,0.06,262744,822,174247936,602112,62047302,1121463
27-5-2021 14:30:36,1622140236.1841793,1000.0,78.1,2118.73,1228.77,6075.3,19.1,39480541,53272386,0.00026292072150083015,0.0003279997715682953,0,0,6.481543853632747,1259.13,1080.92,0.02,0.06,263734,824,174247936,602112,62121628,1123667
27-5-2021 14:30:41,1622140241.1874049,1000.0,81.5,2126.56,1233.58,6082.52,19.4,39610097,53434598,0.00025894495124790986,0.0003242148447916419,0,0,6.50318131992627,1264.18,1085.2,0.02,0.06,264724,826,174247936,602112,62195986,1125873
27-5-2021 14:30:46,1622140246.1912405,1000.0,44.9,2134.29,1238.13,6090.07,19.3,39746036,53607377,0.0002716695925786302,0.0003452931133533655,0,0,6.418672725157229,1269.47,1089.73,0.02,0.06,265716,829,174247936,602112,62271411,1129182
27-5-2021 14:30:51,1622140251.196511,1000.0,75.5,2141.83,1242.8,6097.71,19.2,39872790,53764741,0.0002532410595558862,0.00031439659573624873,0,0,6.499813223757937,1273.67,1093.93,0.02,0.06,266706,831,174247936,602112,62345677,1131386
27-5-2021 14:30:56,1622140256.1976945,1000.0,66.2,2149.87,1247.91,6104.36,19.2,40009587,53939246,0.00027352925508774493,0.0003489274081967216,0,0,6.48501401332133,1279.31,1099.12,0.02,0.06,267690,833,174247936,602112,62419655,1133592
27-5-2021 14:31:1,1622140261.2016997,1000.0,73.6,2158.45,1253.27,6110.47,19.3,40144751,54117172,0.0002701116301195918,0.0003555671769158835,0,0,6.50899894058066,1284.41,1103.88,0.02,0.06,268676,836,174247936,602112,62494711,1136901
27-5-2021 14:31:6,1622140266.2066388,1000.0,53.3,2166.28,1257.94,6117.84,19.2,40277242,54282725,0.00026472050488761655,0.000330779251010707,0,0,6.4142839937863725,1289.57,1108.22,0.02,0.06,269660,838,174247936,602112,62568733,1139107
27-5-2021 14:31:11,1622140271.207982,1000.0,68.3,2174.16,1262.96,6124.72,19.3,40409499,54453417,0.00026444295738497223,0.0003412923118016867,0,0,6.506345289054096,1295.01,1113.29,0.02,0.06,270644,840,174247936,602112,62642739,1141313
27-5-2021 14:31:16,1622140276.2117622,1000.0,84.0,2182.81,1267.9,6131.06,19.2,40541711,54623260,0.00026422423978606185,0.00033942938279417985,0,0,6.510121639303438,1300.44,1117.6,0.02,0.06,271628,842,174247936,602112,62716725,1143519
27-5-2021 14:31:21,1622140281.2156613,1000.0,59.7,2190.9,1272.83,6137.83,19.2,40676993,54797158,0.0002703531733266552,0.00034752499323752374,0,0,6.484401632199815,1306.11,1122.84,0.02,0.06,272620,845,174247936,602112,62792132,1146828
27-5-2021 14:31:26,1622140286.2174656,1000.0,62.0,2199.83,1278.42,6143.09,19.2,40815060,54979423,0.0002760343873708905,0.0003643984993818606,0,0,6.40754780144971,1311.97,1127.88,0.02,0.06,273612,848,174247936,602112,62867563,1150137
27-5-2021 14:31:31,1622140291.221419,1000.0,54.2,2207.1,1282.92,6151.05,19.3,40938762,55131875,0.00024720853434388685,0.0003046631055099694,0,0,6.515735132917322,1316.32,1131.92,0.02,0.06,274600,849,174247936,602112,62940790,1151240
27-5-2021 14:31:36,1622140296.225302,1000.0,49.6,2214.85,1287.37,6158.83,19.2,41074016,55302019,0.00027029809271917227,0.0003400239452260994,0,0,6.422653202447075,1321.37,1136.41,0.02,0.06,275592,852,174247936,602112,63016227,1154549
27-5-2021 14:31:41,1622140301.2274745,1000.0,74.7,2222.62,1292.9,6165.34,19.3,41205483,55471076,0.0002628198063661762,0.00033796715529255746,0,0,6.49991528727819,1326.46,1141.63,0.02,0.06,276582,854,174247936,602112,63090519,1156755
27-5-2021 14:31:46,1622140306.2345176,1000.0,78.6,2230.51,1297.77,6172.35,19.2,41335756,55638099,0.0002601795047364512,0.00033357611646002075,0,0,6.514102116593283,1331.34,1146.09,0.02,0.06,277572,856,174247936,602112,63164787,1158959
27-5-2021 14:31:51,1622140311.2384007,1000.0,83.9,2237.68,1301.98,6180.82,19.3,41464103,55794477,0.0002564947998082887,0.00031251329446282787,0,0,6.492974967901024,1335.75,1150.51,0.02,0.06,278567,858,174247936,602112,63239383,1161165
27-5-2021 14:31:56,1622140316.2421312,1000.0,55.5,2245.37,1307.35,6187.66,19.3,41600542,55970070,0.00027267455557770134,0.00035092417298247065,0,0,6.497465762792132,1340.38,1155.05,0.02,0.06,279564,861,174247936,602112,63315106,1164474
27-5-2021 14:32:1,1622140321.2460232,1000.0,20.4,2252.87,1311.64,6195.56,19.3,41733385,56134528,0.00026547935379736954,0.0003286601745429402,0,0,6.497261635751626,1345.47,1159.21,0.02,0.06,280559,863,174247936,602112,63389739,1166680
27-5-2021 14:32:6,1622140326.247425,1000.0,44.0,2261.73,1316.05,6202.16,19.4,42026392,56460001,0.0005858497393042036,0.000650763538756948,0,0,6.40673129328769,1351.05,1163.29,0.02,0.06,281554,865,174247936,602112,63464362,1168886
27-5-2021 14:32:11,1622140331.2500358,1000.0,58.4,2269.76,1321.07,6208.92,19.2,42155676,56622981,0.00025843306261655563,0.0003257898931441341,0,0,6.431736855749544,1356.35,1168.11,0.02,0.06,282549,867,174247936,602112,63538971,1171092
27-5-2021 14:32:16,1622140336.2537935,1000.0,79.4,2278.88,1326.82,6213.98,19.3,42285988,56792735,0.0002604282769397332,0.0003392530367397282,0,0,6.50318131992627,1362.41,1173.76,0.02,0.06,283538,869,174247936,602112,63613286,1173298
27-5-2021 14:32:21,1622140341.2574425,1000.0,86.6,2286.9,1331.65,6221.03,19.3,42416363,56954496,0.0002605598436161735,0.00032328606606478114,0,0,6.501752430642735,1367.53,1178.22,0.02,0.06,284527,871,174247936,602112,63687601,1175504
27-5-2021 14:32:26,1622140346.261481,1000.0,79.2,2294.76,1336.41,6228.26,19.4,42547651,57120578,0.00026236408473437713,0.0003318959228631316,0,0,6.503283383446521,1372.48,1182.31,0.02,0.06,285521,873,174247936,602112,63762180,1177710
27-5-2021 14:32:31,1622140351.2653706,1000.0,47.6,2301.4,1339.83,6237.97,19.3,42676140,57268841,0.00025677824908277815,0.0002962955081272322,0,0,6.407853992010468,1376.16,1185.43,0.02,0.06,286515,875,174247936,602112,63836771,1179916
27-5-2021 14:32:36,1622140356.2674677,1000.0,38.8,2308.69,1343.95,6246.48,19.3,42807357,57432474,0.0002623239745140159,0.00032712879369023803,0,0,6.401219863194058,1380.89,1189.49,0.02,0.06,287509,877,174247936,602112,63911354,1182122
27-5-2021 14:32:41,1622140361.2901466,1000.0,54.9,2315.81,1348.07,6255.23,19.2,42931463,57586701,0.00024709125081443927,0.00030706124070841475,0,0,6.490525443414964,1384.95,1193.12,0.02,0.06,288503,879,174247936,602112,63985949,1184328
27-5-2021 14:32:46,1622140366.3137667,1000.0,63.8,2323.71,1353.24,6262.19,19.2,43064584,57752825,0.00026499017957446846,0.0003306858316240789,0,0,6.404587959362389,1390.32,1198.32,0.02,0.06,289497,881,174247936,602112,64060540,1186534
27-5-2021 14:32:51,1622140371.3192253,1000.0,61.6,2330.74,1357.8,6270.55,19.3,43195106,57914074,0.0002607593241764536,0.00032214630686113426,0,0,6.488280045969409,1394.36,1202.27,0.02,0.06,290493,883,174247936,602112,64135177,1188740
27-5-2021 14:32:56,1622140376.3212643,1000.0,67.3,2339.26,1362.7,6277.02,19.3,43325089,58079614,0.00025986003138216113,0.0003309450435441785,0,0,6.491239888056731,1400.56,1207.16,0.02,0.06,291489,885,174247936,602112,64209826,1190946
27-5-2021 14:33:1,1622140381.3282864,1000.0,67.4,2347.34,1368.16,6283.32,19.4,43462120,58260952,0.0002736776393284254,0.0003621673618417585,0,0,6.494301793664305,1405.52,1211.91,0.02,0.06,292487,888,174247936,602112,64285532,1194253
27-5-2021 14:33:6,1622140386.3321557,1000.0,49.0,2355.06,1373.51,6290.2,19.3,43592087,58424206,0.00025973300327157523,0.0003262555242184381,0,0,6.40999732593577,1410.58,1216.9,0.02,0.06,293483,890,174247936,602112,64360133,1196459
27-5-2021 14:33:11,1622140391.3360212,1000.0,84.6,2363.56,1378.47,6296.53,19.3,43724015,58591012,0.00026365217153848867,0.0003333542851074006,0,0,6.505222590331318,1416.28,1221.68,0.02,0.06,294479,892,174247936,602112,64434722,1198665
27-5-2021 14:33:16,1622140396.3374786,1000.0,89.1,2372.54,1383.4,6302.44,19.3,43853206,58754853,0.00025830670603494685,0.000327586511625978,0,0,6.5083865594591455,1422.72,1226.75,0.02,0.06,295475,894,174247936,602112,64509381,1200871
27-5-2021 14:33:21,1622140401.3413258,1000.0,84.5,2379.95,1388.05,6310.1,19.3,43985480,58919975,0.0002643446067993491,0.0003299900975544863,0,0,6.507570051297125,1427.33,1231.09,0.02,0.06,296466,896,174247936,602112,64583710,1203077
27-5-2021 14:33:26,1622140406.3450928,1000.0,53.7,2388.15,1392.9,6316.93,19.2,44120004,59093742,0.00026884545110857414,0.0003472723640598228,0,0,6.511040210985709,1432.64,1235.37,0.02,0.06,297459,899,174247936,602112,64659142,1206386
27-5-2021 14:33:31,1622140411.349045,1000.0,64.4,2395.84,1397.26,6324.88,19.3,44245466,59243404,0.0002507258130396481,0.0002990875853337251,0,0,6.503691637527531,1437.59,1239.71,0.02,0.06,298448,900,174247936,602112,64732350,1207489
27-5-2021 14:33:36,1622140416.3527904,1000.0,89.5,2403.21,1402.41,6332.13,19.3,44377402,59407459,0.00026367449106501866,0.0003278644087411444,0,0,6.501854494162987,1442.31,1244.24,0.02,0.06,299439,902,174247936,602112,64806679,1209695
27-5-2021 14:33:41,1622140421.3534524,1000.0,57.2,2411.41,1407.46,6338.62,19.3,44513534,59583016,0.00027222795220645533,0.00035106751245488706,0,0,6.501650367122483,1447.31,1248.96,0.02,0.06,300432,905,174247936,602112,64882161,1213002
27-5-2021 14:33:46,1622140426.3573146,1000.0,83.3,2420.41,1412.57,6344.27,19.3,44644501,59751670,0.0002617318308711871,0.0003370476547813509,0,0,6.507570051297125,1453.65,1253.97,0.02,0.06,301423,907,174247936,602112,64956550,1215206
27-5-2021 14:33:51,1622140431.361154,1000.0,60.0,2427.89,1416.69,6352.45,19.3,44772688,59906630,0.0002561772818342848,0.0003096821954881601,0,0,6.431328601668534,1458.39,1258.0,0.02,0.06,302414,909,174247936,602112,65030943,1217412
27-5-2021 14:33:56,1622140436.3637297,1000.0,84.5,2436.52,1422.32,6358.06,19.4,44906449,60081580,0.00026738426309803735,0.00034971984979928104,0,0,6.501650367122483,1463.97,1263.12,0.02,0.06,303405,911,174247936,602112,65105276,1219618
27-5-2021 14:34:1,1622140441.3674438,1000.0,37.9,2444.3,1426.77,6365.74,19.3,45038248,60248683,0.00026340234028353994,0.0003339579303970468,0,0,6.506141162013591,1468.74,1267.01,0.02,0.06,304396,913,174247936,602112,65179629,1221824
27-5-2021 14:34:6,1622140446.376429,1000.0,59.0,2452.42,1430.84,6373.33,19.6,45344011,60587517,0.0006104290247375829,0.0006764523770630657,0,0,6.505834971452834,1473.9,1270.74,0.02,0.06,305389,916,174247936,602112,65255063,1225131
27-5-2021 14:34:11,1622140451.380281,1000.0,82.6,2461.23,1436.47,6378.68,19.3,45476849,60759724,0.00026547148657717035,0.0003441488752389736,0,0,6.4896068717326925,1479.98,1276.45,0.02,0.06,306385,918,174247936,602112,65329722,1227337
27-5-2021 14:34:16,1622140456.3889792,1000.0,56.2,2469.21,1441.45,6385.54,19.4,45608143,60931551,0.00026213198340461016,0.00034305720225192275,0,0,6.491954332698498,1485.02,1280.73,0.02,0.06,307383,921,174247936,602112,65405476,1230642
27-5-2021 14:34:21,1622140461.3928108,1000.0,56.1,2477.31,1446.4,6392.3,19.3,45740825,61096962,0.0002651608006502509,0.0003305686769596377,0,0,6.407241610888953,1490.58,1285.62,0.02,0.06,308379,923,174247936,602112,65480132,1232848
27-5-2021 14:34:26,1622140466.4110327,1000.0,87.2,2486.1,1452.5,6397.32,19.4,45872146,61271163,0.00026168831070088163,0.0003471369043215044,0,0,6.5028751293655125,1496.21,1291.21,0.02,0.06,309375,925,174247936,602112,65554782,1235054
27-5-2021 14:34:31,1622140471.4149072,1000.0,50.5,2492.33,1455.68,6407.77,19.3,46001028,61421413,0.00025756441126025247,0.00030026732043150273,0,0,6.422959393007832,1499.75,1294.11,0.02,0.06,310371,927,174247936,602112,65629434,1237260
27-5-2021 14:34:36,1622140476.4174254,1000.0,89.4,2500.39,1461.55,6413.67,19.4,46134715,61597854,0.000267239408771732,0.0003527043655934621,0,0,6.507570051297125,1505.04,1299.71,0.02,0.06,311369,930,174247936,602112,65705207,1240569
27-5-2021 14:34:41,1622140481.4291673,1000.0,43.9,2507.89,1466.2,6421.42,19.4,46271087,61769463,0.00027210499534436634,0.0003424138836861772,0,0,6.491954332698498,1509.82,1304.04,0.02,0.06,312365,932,174247936,602112,65779891,1242775
27-5-2021 14:34:46,1622140486.4325287,1000.0,71.0,2516.71,1471.62,6427.13,19.3,46403307,61938982,0.00026426233835656697,0.00033881022035899916,0,0,6.500425604879453,1516.2,1309.5,0.02,0.06,313361,934,174247936,602112,65854593,1244981
27-5-2021 14:34:51,1622140491.4362154,1000.0,39.6,2523.46,1475.6,6436.27,19.3,46533896,62095479,0.00026098556665148104,0.0003127633891388772,0,0,6.486953220206128,1520.08,1312.86,0.02,0.06,314357,936,174247936,602112,65929231,1247185
27-5-2021 14:34:56,1622140496.439997,1000.0,74.2,2531.34,1480.67,6443.14,19.3,46664593,62265545,0.0002611964541397519,0.000339874948696076,0,0,6.510223702823689,1525.14,1317.82,0.02,0.06,315353,938,174247936,602112,66003909,1249391
27-5-2021 14:35:1,1622140501.444154,1000.0,68.3,2539.88,1485.64,6449.56,19.4,46800734,62442088,0.00027205580919031897,0.00035279268348173203,0,0,6.507978305378136,1530.57,1322.26,0.02,0.06,316351,941,174247936,602112,66079664,1252700
27-5-2021 14:35:6,1622140506.4474604,1000.0,39.2,2547.71,1490.26,6457.01,19.3,46932190,62606245,0.0002627382570310351,0.0003280970367228855,0,0,6.404077641761126,1535.66,1326.79,0.02,0.06,317347,943,174247936,602112,66154342,1254906
27-5-2021 14:35:11,1622140511.451285,1000.0,79.6,2555.45,1495.64,6463.64,19.3,47062194,62774549,0.00025980927331956295,0.0003363507271835922,0,0,6.473072581451793,1540.95,1332.0,0.02,0.06,318343,945,174247936,602112,66229052,1257112
27-5-2021 14:35:16,1622140516.4529085,1000.0,69.8,2563.5,1500.38,6470.64,19.4,47198320,62951132,0.0002721636213673824,0.0003530513550087161,0,0,6.49328115846178,1545.86,1336.22,0.02,0.06,319341,948,174247936,602112,66304835,1260421
27-5-2021 14:35:21,1622140521.466812,1000.0,46.6,2571.61,1504.64,6478.12,19.3,47329218,63113586,0.00026107004881017847,0.000324007041432327,0,0,6.4961389370288485,1551.09,1340.12,0.02,0.06,320337,950,174247936,602112,66379506,1262627
27-5-2021 14:35:26,1622140526.4674494,1000.0,65.1,2579.68,1510.02,6484.4,19.2,47461175,63282212,0.0002638803536040527,0.0003372090037424084,0,0,6.509305131141417,1556.79,1345.53,0.02,0.06,321333,952,174247936,602112,66454190,1264833
27-5-2021 14:35:31,1622140531.4711897,1000.0,21.0,2586.84,1514.09,6493.04,19.4,47590762,63438938,0.00025898026666910625,0.0003132176937037075,0,0,6.484095441639058,1561.16,1349.03,0.02,0.06,322329,954,174247936,602112,66528832,1267039
27-5-2021 14:35:36,1622140536.4750144,1000.0,46.7,2595.31,1519.15,6499.32,19.2,47722796,63603756,0.0002638661576489923,0.00032938404025774885,0,0,6.414386057306626,1566.79,1354.02,0.02,0.06,323325,956,174247936,602112,66603530,1269245
27-5-2021 14:35:41,1622140541.4774275,1000.0,90.8,2603.92,1524.78,6504.97,19.3,47856523,63780922,0.0002673249871199302,0.0003541610794236733,0,0,6.500527668399705,1572.49,1359.02,0.02,0.06,324321,958,174247936,602112,66678192,1271451
27-5-2021 14:35:46,1622140546.4818969,1000.0,68.9,2611.09,1528.89,6513.61,19.4,47990727,63950063,0.00026816829001404744,0.00033797988689805074,0,0,6.49991528727819,1576.89,1362.77,0.02,0.06,325325,961,174247936,602112,66754269,1274760
27-5-2021 14:35:51,1622140551.4895227,1000.0,90.0,2618.92,1533.2,6521.32,19.4,48119732,64103367,0.0002576170917758726,0.00030614108474561743,0,0,6.501752430642735,1582.01,1367.05,0.02,0.06,326325,962,174247936,602112,66828130,1275863
27-5-2021 14:35:56,1622140556.49329,1000.0,29.4,2627.16,1538.12,6527.99,19.5,48254985,64277847,0.0002703023405950669,0.00034869727390170473,0,0,6.429287331263485,1587.35,1371.58,0.02,0.06,327329,965,174247936,602112,66904209,1279172
27-5-2021 14:36:1,1622140561.497067,1000.0,74.6,2636.03,1543.35,6533.75,19.2,48387197,64448079,0.0002642244034519441,0.00034020700578186054,0,0,6.49828227095415,1593.22,1376.62,0.02,0.06,328331,967,174247936,602112,66979187,1281378
27-5-2021 14:36:6,1622140566.4974322,1000.0,75.5,2643.75,1547.97,6541.17,19.5,48697597,64790351,0.0006207546529708695,0.0006844939967192185,0,0,6.505528780892075,1597.82,1380.87,0.02,0.06,329333,969,174247936,602112,67054177,1283584
27-5-2021 14:36:11,1622140571.5012054,1000.0,62.4,2652.25,1552.98,6547.49,19.4,48833084,64967178,0.0002707696657061831,0.0003533873189149309,0,0,6.486034648523856,1603.18,1385.33,0.02,0.06,330337,972,174247936,602112,67130244,1286891
27-5-2021 14:36:16,1622140576.5074685,1000.0,57.3,2660.81,1557.76,6553.99,19.2,48966157,65133341,0.0002658130416454799,0.00033191024805135434,0,0,6.419795423880006,1608.72,1390.07,0.02,0.06,331339,974,174247936,602112,67205202,1289097
27-5-2021 14:36:21,1622140581.511256,1000.0,91.2,2668.95,1563.16,6560.35,19.3,49097942,65305625,0.0002633704959250324,0.00034430718609817715,0,0,6.502568938804755,1614.29,1395.45,0.02,0.06,332341,976,174247936,602112,67280160,1291303
27-5-2021 14:36:26,1622140586.514981,1000.0,66.7,2676.4,1568.21,6567.66,19.4,49228897,65474140,0.0002617150195948529,0.0003367790960790091,0,0,6.501037986000968,1618.95,1399.77,0.02,0.06,333333,979,174247936,602112,67355553,1294610
27-5-2021 14:36:31,1622140591.5174305,1000.0,59.4,2683.71,1571.94,6576.43,19.4,49357377,65625367,0.0002568341762958878,0.00030230589958513555,0,0,6.498588461514908,1623.67,1403.56,0.02,0.06,334327,980,174247936,602112,67429112,1295713
27-5-2021 14:36:36,1622140596.5212023,1000.0,84.0,2691.82,1577.52,6582.61,19.3,49486294,65793266,0.0002576396478867736,0.00033554487957787886,0,0,6.493179094941527,1628.85,1408.52,0.02,0.06,335323,982,174247936,602112,67503748,1297919
27-5-2021 14:36:41,1622140601.5250452,1000.0,51.9,2699.98,1582.28,6589.67,19.5,49621015,65963112,0.00026923507503988776,0.0003394311247335217,0,0,6.425715108054648,1634.67,1413.08,0.02,0.06,336321,985,174247936,602112,67579487,1301228
27-5-2021 14:36:46,1622140606.528742,1000.0,77.8,2709.13,1587.57,6595.02,19.3,49750851,66129581,0.00025948014461124694,0.00033269201294933355,0,0,6.505937034973086,1640.74,1418.24,0.02,0.06,337317,987,174247936,602112,67654117,1303434
27-5-2021 14:36:51,1622140611.5325205,900.0,33.2,2715.52,1591.44,6604.61,19.4,49880874,66285442,0.0002598496338330752,0.00031148661220597074,0,0,6.5371684721703405,1644.62,1421.51,0.02,0.06,338307,989,174247936,602112,67728412,1305638
27-5-2021 14:36:56,1622140616.5363019,1000.0,72.9,2724.82,1596.73,6609.98,19.3,50013440,66456154,0.00026493164180760054,0.0003411659885359678,0,0,6.472154009769521,1650.88,1426.53,0.02,0.06,339297,991,174247936,602112,67802776,1307844
