time_stamp,time,cpu_freq,cpu,cpu_user_time,cpu_system_time,cpu_idle_time,memory,net_sent,net_recv,net_upload_rate,net_download_rate,gpu,gpu_mem,memory_percent_ipykernel,io_counters_read_count_ipykernel,io_counters_write_count_ipykernel,io_counters_read_bytes_ipykernel,io_counters_write_bytes_ipykernel,io_counters_read_chars_ipykernel,io_counters_write_chars_ipykernel,cpu_times_user_ipykernel,cpu_times_system_ipykernel,cpu_times_children_user_ipykernel,cpu_times_children_system_ipykernel
27-5-2021 12:42:4,1622133724.2476811,1000.0,53.6,1181.83,518.03,9286.91,21.8,30220607,47513340,0.0003121877208139342,0.0004494645736291586,0,0,0.8436570584068701,2042,16,299008,36864,7914799,25395,1.71,0.31,0.0,0.0
27-5-2021 12:42:9,1622133729.2525444,1000.0,95.2,1192.35,523.26,9291.11,21.8,30370605,47739802,0.00029970449169628045,0.0004524838904420263,0,0,0.8436570584068701,2042,16,299008,36864,7914799,25395,1.71,0.31,0.0,0.0
27-5-2021 12:42:14,1622133734.2567866,1000.0,63.8,1202.28,528.74,9295.69,21.7,30526897,47969740,0.0003123190171912725,0.0004594861552410029,0,0,0.8436570584068701,2042,16,299008,36864,7914799,25395,1.71,0.31,0.0,0.0
27-5-2021 12:42:19,1622133739.2603655,1000.0,86.1,1212.5,534.79,9299.36,21.9,30682378,48200346,0.0003107395787441002,0.00046088210968454007,0,0,0.8436570584068701,2042,16,299008,36864,7914799,25395,1.71,0.31,0.0,0.0
27-5-2021 12:42:24,1622133744.264042,1000.0,60.6,1222.99,539.95,9303.6,21.9,30948637,48518325,0.0005321267363112488,0.0006354907345310941,0,0,0.8436570584068701,2042,16,299008,36864,7914799,25395,1.71,0.31,0.0,0.0
27-5-2021 12:42:29,1622133749.2667153,1000.0,89.2,1233.32,546.73,9306.29,21.9,31094160,48734692,0.0002908904674105132,0.0004325027505082393,0,0,0.8436570584068701,2042,16,299008,36864,7914799,25395,1.71,0.31,0.0,0.0
27-5-2021 12:42:34,1622133754.2704246,1000.0,62.0,1241.94,551.98,9312.36,21.8,31238898,48934730,0.0002892614075918525,0.00039977941834113355,0,0,0.8436570584068701,2042,16,299008,36864,7914799,25395,1.71,0.31,0.0,0.0
27-5-2021 12:42:39,1622133759.2740133,1000.0,71.3,1251.92,557.65,9316.52,21.8,31393772,49166588,0.000309525842379594,0.0004633834133711785,0,0,0.8436570584068701,2042,16,299008,36864,7914799,25395,1.71,0.31,0.0,0.0
27-5-2021 12:42:44,1622133764.28595,1000.0,95.6,1262.11,562.84,9321.08,21.9,31545117,49393223,0.0003019690992297156,0.0004521904708046291,0,0,0.8436570584068701,2042,16,299008,36864,7914799,25395,1.71,0.31,0.0,0.0
27-5-2021 12:42:49,1622133769.2885294,1000.0,96.3,1273.52,568.81,9323.52,21.7,31698575,49628253,0.0003067577467087916,0.0004698176257279992,0,0,0.8436570584068701,2042,16,299008,36864,7914799,25395,1.71,0.31,0.0,0.0
27-5-2021 12:42:54,1622133774.2972014,1000.0,63.2,1284.24,574.39,9327.15,21.7,31854510,49857332,0.00031133002926090686,0.00045736474667688,0,0,0.8436570584068701,2042,16,299008,36864,7914799,25395,1.71,0.31,0.0,0.0
27-5-2021 12:42:59,1622133779.3011808,1000.0,96.6,1296.06,580.4,9329.29,21.9,32019437,50116623,0.0003295916816388019,0.0005181695945709713,0,0,0.8436570584068701,2042,16,299008,36864,7914799,25395,1.71,0.31,0.0,0.0
27-5-2021 12:43:4,1622133784.3049598,1000.0,59.1,1305.54,585.29,9334.65,21.9,32170758,50338362,0.00030241343988503564,0.0004431430782685015,0,0,0.8436570584068701,2042,16,299008,36864,7914799,25395,1.71,0.31,0.0,0.0
27-5-2021 12:43:9,1622133789.3404284,1000.0,98.8,1317.55,592.64,9335.43,21.8,32338197,50607056,0.0003325192033176066,0.0005336027736442585,0,0,0.8436570584068701,2042,16,299008,36864,7914799,25395,1.71,0.31,0.0,0.0
27-5-2021 12:43:14,1622133794.3442447,1000.0,90.7,1328.13,598.19,9339.19,21.9,32497079,50846423,0.00031752164422611584,0.0004783688738401623,0,0,0.8436570584068701,2042,16,299008,36864,7914799,25395,1.71,0.31,0.0,0.0
27-5-2021 12:43:19,1622133799.3476748,1000.0,91.7,1339.45,602.99,9342.97,21.8,32655019,51083452,0.00031566344678836134,0.000473733007020378,0,0,0.8436570584068701,2042,16,299008,36864,7914799,25395,1.71,0.31,0.0,0.0
