time_stamp,time,cpu_freq,cpu,cpu_user_time,cpu_system_time,cpu_idle_time,memory,net_sent,net_recv,net_upload_rate,net_download_rate,gpu,gpu_mem,io_counters_read_count_ipykernel,io_counters_write_count_ipykernel,io_counters_read_bytes_ipykernel,io_counters_write_bytes_ipykernel,io_counters_read_chars_ipykernel,io_counters_write_chars_ipykernel,memory_percent_ipykernel,cpu_times_user_ipykernel,cpu_times_system_ipykernel,cpu_times_children_user_ipykernel,cpu_times_children_system_ipykernel
29-5-2021 18:7:15,1622326035.6540759,1000.0,99.3,4330.12,1826.41,1130.42,20.3,109635153,65750784,0.000545486594224397,0.00035228942814357305,0,0,326783,1134,4239360,602112,67069431,1465528,6.559622446625882,2044.71,956.31,0.02,0.11
29-5-2021 18:7:20,1622326040.689135,1000.0,93.3,4343.7,1831.96,1131.29,20.3,109973444,65936486,0.0006718709465892315,0.00036881790684207817,0,0,327789,1136,4239360,602112,67144958,1467734,6.452251623320289,2051.93,958.82,0.02,0.11
29-5-2021 18:7:25,1622326045.6902184,1000.0,99.3,4356.71,1837.85,1132.25,20.3,110306623,66119620,0.0006662136482878771,0.00036618865614445115,0,0,328792,1139,4239360,602112,67221305,1471043,6.572380386657441,2058.48,961.98,0.02,0.11
29-5-2021 18:7:30,1622326050.693486,1000.0,90.8,4370.01,1843.01,1133.47,20.2,110647780,66300373,0.0006818683953724585,0.0003612699081911202,0,0,329793,1141,4239360,602112,67296513,1473249,6.546047998432305,2065.16,965.19,0.02,0.11
29-5-2021 18:7:35,1622326055.7098002,1000.0,94.2,4383.52,1848.53,1134.31,20.4,111016210,66487805,0.000734463552935756,0.00037364485154263937,0,0,330796,1144,4239360,602112,67372812,1476556,6.522573388774237,2071.6,968.19,0.02,0.11
29-5-2021 18:7:40,1622326060.7168384,1000.0,99.8,4396.72,1854.17,1135.25,20.3,111399264,66672594,0.0007650311243709836,0.0003690585046531029,0,0,331799,1147,4239360,602112,67449163,1479863,6.603611823854694,2077.6,970.91,0.02,0.11
29-5-2021 18:7:45,1622326065.7181714,1000.0,91.4,4409.95,1859.55,1136.39,20.3,111796884,66848180,0.0007950280457971548,0.0003510784026189307,0,0,332800,1149,4239360,602112,67524401,1482069,6.458579561575943,2084.32,973.61,0.02,0.11
29-5-2021 18:7:50,1622326070.718446,1000.0,56.7,4422.03,1864.7,1138.83,20.5,112026175,67011695,0.00045855681072206727,0.00032701203669232036,0,0,333801,1151,4239360,602112,67599640,1484275,6.532983867839989,2089.64,976.3,0.02,0.11
29-5-2021 18:7:55,1622326075.7232807,1000.0,90.5,4435.36,1870.4,1139.58,20.3,112313045,67183605,0.0005731857692609276,0.00034348787113900394,0,0,334802,1153,4239360,602112,67674860,1486481,6.566052448401788,2096.34,979.92,0.02,0.11
29-5-2021 18:8:0,1622326080.7281935,1000.0,98.5,4447.69,1876.27,1141.08,20.2,112586597,67356571,0.0005465669593484719,0.00034559243102104094,0,0,335805,1156,4239360,602112,67751196,1489790,6.56329673335497,2101.98,983.11,0.02,0.11
29-5-2021 18:8:5,1622326085.732102,1000.0,98.8,4460.73,1882.13,1142.04,20.4,113147601,67771262,0.0011211316347728333,0.0008287341957554332,0,0,336808,1159,4239360,602112,67827532,1493097,6.549109904039878,2108.32,986.22,0.02,0.11
29-5-2021 18:8:10,1622326090.7357981,1000.0,96.2,4473.45,1888.24,1143.14,20.3,113433284,67960148,0.0005709439350364271,0.0003774929418736521,0,0,337816,1162,4239360,602112,67904171,1496406,6.583811500925717,2114.34,989.65,0.02,0.11
29-5-2021 18:8:15,1622326095.7475083,1000.0,94.8,4486.74,1893.99,1143.92,20.3,113754052,68135049,0.0006400370119495908,0.0003489846662603358,0,0,338822,1164,4239360,602112,67979755,1498612,6.5476810147563445,2121.35,993.47,0.02,0.11
29-5-2021 18:8:20,1622326100.7544775,1000.0,89.9,4499.79,1899.41,1145.21,20.3,114126429,68322166,0.0007437173749681618,0.00037371310272094554,0,0,339830,1167,4239360,602112,68056436,1501921,6.51155052858697,2128.02,996.35,0.02,0.11
29-5-2021 18:8:25,1622326105.7829115,1000.0,93.0,4512.79,1905.47,1146.03,20.4,114420036,68512103,0.0005838935099311875,0.00037772594521179656,0,0,340838,1170,4239360,602112,68133072,1505230,6.592384836626923,2134.25,999.23,0.02,0.11
29-5-2021 18:8:30,1622326110.7864072,1000.0,98.1,4526.76,1910.66,1146.99,20.4,114779525,68696369,0.0007184756858851219,0.00036827452504891074,0,0,341846,1173,4239360,602112,68209724,1508537,6.584934199648493,2141.63,1002.21,0.02,0.11
29-5-2021 18:8:35,1622326115.787614,1000.0,90.6,4539.88,1916.27,1147.95,20.2,115129675,68882311,0.0007001310058998172,0.00037179425817227994,0,0,342852,1175,4239360,602112,68285267,1510743,6.534004503042514,2147.97,1005.64,0.02,0.11
29-5-2021 18:8:40,1622326120.7975056,1000.0,94.7,4553.25,1921.68,1148.93,20.3,115487331,69068949,0.0007138996908124719,0.0003725390053399304,0,0,343860,1178,4239360,602112,68361911,1514052,6.470010675844218,2154.33,1008.2,0.02,0.11
29-5-2021 18:8:45,1622326125.8060484,1000.0,94.7,4566.74,1927.01,1149.83,20.4,115868399,69262538,0.0007608360695606028,0.00038651761331354916,0,0,344868,1181,4239360,602112,68438554,1517361,6.461335276622759,2160.65,1011.19,0.02,0.11
29-5-2021 18:8:50,1622326130.8084738,1000.0,96.4,4579.61,1932.68,1151.23,20.4,116185161,69436360,0.0006332168350990552,0.00034747544437334013,0,0,345874,1183,4239360,602112,68514099,1519567,6.556254350457551,2166.61,1014.59,0.02,0.11
29-5-2021 18:8:55,1622326135.8123238,1000.0,89.9,4592.33,1937.83,1152.88,20.2,116459244,69613628,0.0005477442387748844,0.00035426321851098465,0,0,346882,1186,4239360,602112,68590720,1522876,6.547885141796848,2172.73,1017.09,0.02,0.11
29-5-2021 18:9:0,1622326140.8194976,1000.0,99.0,4604.85,1943.27,1154.64,20.3,116724475,69784724,0.0005297020072243036,0.00034170174160655977,0,0,347888,1188,4239360,602112,68666270,1525082,6.528595136469133,2178.73,1020.36,0.02,0.11
29-5-2021 18:9:5,1622326145.826155,1000.0,98.3,4618.01,1948.74,1155.67,20.4,117062170,69961758,0.0006744919326098316,0.00035359719509512705,0,0,348896,1191,4239360,602112,68742891,1528391,6.533392121920999,2185.3,1023.03,0.02,0.11
29-5-2021 18:9:10,1622326150.8339925,1000.0,99.3,4631.22,1954.15,1156.79,20.3,117416615,70155878,0.0007077805491832114,0.0003876323836066103,0,0,349904,1194,4239360,602112,68819502,1531698,6.559418319585378,2192.13,1026.23,0.02,0.11
29-5-2021 18:9:15,1622326155.844238,1000.0,92.7,4644.77,1959.61,1157.63,20.3,117751998,70333630,0.0006693943358195699,0.0003547770220333177,0,0,350910,1196,4239360,602112,68895053,1533904,6.533392121920999,2198.7,1029.17,0.02,0.11
29-5-2021 18:9:20,1622326160.8724208,1000.0,92.5,4657.19,1965.71,1158.95,20.5,118110559,70527387,0.000713102562467499,0.0003853420009315436,0,0,351918,1199,4239360,602112,68971705,1537211,6.447658764908929,2204.33,1032.18,0.02,0.11
29-5-2021 18:9:25,1622326165.876228,1000.0,95.0,4670.81,1970.72,1160.02,20.3,118458523,70695602,0.0006953984809978936,0.000336174016510503,0,0,352924,1201,4239360,602112,69047262,1539417,6.545231490270284,2210.8,1035.2,0.02,0.11
29-5-2021 18:9:30,1622326170.8905032,1000.0,90.2,4683.31,1976.58,1161.48,20.4,118743543,70883499,0.0005684171605933492,0.0003747241569855046,0,0,353932,1204,4239360,602112,69123907,1542726,6.5244105321387815,2216.98,1038.45,0.02,0.11
29-5-2021 18:9:35,1622326175.8936589,1000.0,99.5,4696.44,1982.44,1162.33,20.4,118992697,71065287,0.0004979936954311024,0.00036334667677432133,0,0,354940,1207,4239360,602112,69200562,1546033,6.551763555566442,2223.31,1041.31,0.02,0.11
29-5-2021 18:9:40,1622326180.906267,1000.0,89.2,4709.44,1987.87,1163.53,20.3,119331688,71245137,0.0006762766937504335,0.00035879525819569087,0,0,355946,1209,4239360,602112,69276086,1548237,6.544517045628517,2229.79,1044.54,0.02,0.11
29-5-2021 18:9:45,1622326185.9083931,1000.0,94.9,4722.73,1993.41,1164.54,20.2,119642275,71436042,0.0006209099621504565,0.0003816477068400574,0,0,356954,1212,4239360,602112,69352730,1551546,6.534208630083019,2236.07,1047.55,0.02,0.11
29-5-2021 18:9:50,1622326190.9174678,1000.0,94.5,4735.18,1999.68,1165.7,20.4,119909431,71607665,0.0005333440138999434,0.0003426241585349009,0,0,357962,1215,4239360,602112,69429366,1554855,6.52512497678055,2241.72,1050.74,0.02,0.11
29-5-2021 18:9:55,1622326195.927165,1000.0,76.6,4747.01,2005.02,1168.3,20.4,120175452,71782784,0.0005310121339471801,0.00034956004933706824,0,0,358968,1217,4239360,602112,69504909,1557061,6.457150672292408,2247.82,1053.36,0.02,0.11
29-5-2021 18:10:0,1622326200.9278796,1000.0,98.0,4760.12,2010.49,1169.48,20.3,120409154,71958083,0.0004673372137284496,0.00035054790386639177,0,0,359970,1220,4239360,602112,69581223,1560370,6.534514820643776,2254.01,1056.88,0.02,0.11
29-5-2021 18:10:5,1622326205.9433894,1000.0,89.0,4772.67,2016.94,1170.43,20.4,120947798,72368245,0.0010739566201091785,0.0008177872494954382,0,0,360970,1222,4239360,602112,69656427,1562576,6.562480225192951,2259.82,1060.7,0.02,0.11
29-5-2021 18:10:10,1622326210.9441445,1000.0,95.4,4785.99,2022.5,1171.15,20.4,121304848,72556260,0.0007139921769511984,0.0003759732226564334,0,0,361972,1225,4239360,602112,69732727,1565885,6.560745145348659,2266.89,1063.92,0.02,0.11
29-5-2021 18:10:15,1622326215.9471066,1000.0,94.9,4799.52,2027.78,1172.12,20.4,121674204,72741183,0.0007382746295091142,0.00036962702463941,0,0,362974,1228,4239360,602112,69809040,1569194,6.4579671804544265,2273.06,1065.92,0.02,0.11
29-5-2021 18:10:20,1622326220.9475203,1000.0,99.0,4812.76,2033.35,1173.07,20.4,121976184,72930520,0.0006039100377695308,0.00037864267441939744,0,0,363980,1230,4239360,602112,69884582,1571396,6.58023927771688,2279.61,1069.02,0.02,0.11
29-5-2021 18:10:25,1622326225.9481843,1000.0,99.0,4826.31,2038.88,1173.82,20.4,122291936,73113865,0.0006314201479419699,0.00036664131034615927,0,0,364988,1233,4239360,602112,69961271,1574705,6.566256575442292,2286.86,1072.49,0.02,0.11
29-5-2021 18:10:30,1622326230.9513426,1000.0,90.9,4839.56,2044.42,1174.76,20.3,122646263,73298732,0.0007082066498084063,0.0003695005989668601,0,0,365999,1235,4239360,602112,70037135,1576911,6.55666260453856,2293.68,1075.59,0.02,0.11
29-5-2021 18:10:35,1622326235.9545743,1000.0,98.3,4852.54,2050.53,1175.58,20.3,123002535,73491780,0.0007120837427018965,0.00038584660697757814,0,0,367012,1238,4239360,602112,70114103,1580220,6.50981544874268,2299.5,1078.27,0.02,0.11
29-5-2021 18:10:40,1622326240.9575381,1000.0,98.0,4865.92,2056.09,1176.35,20.4,123314100,73683675,0.0006227608545978781,0.0003835626408391823,0,0,368025,1241,4239360,602112,70191102,1583529,6.53839323441337,2306.06,1081.31,0.02,0.11
29-5-2021 18:10:45,1622326245.9632878,1000.0,96.7,4879.09,2061.5,1177.47,20.4,123684026,73867996,0.0007390021914573105,0.00036821857055628133,0,0,369038,1244,4239360,602112,70268069,1586838,6.560745145348659,2312.73,1084.38,0.02,0.11
29-5-2021 18:10:50,1622326250.9712672,1000.0,69.2,4891.88,2066.59,1179.28,20.4,123988415,74051546,0.0006078080121997689,0.00036651508641661685,0,0,370049,1246,4239360,602112,70343966,1589042,6.488790363570672,2318.64,1086.89,0.02,0.11
29-5-2021 18:10:55,1622326255.9980648,1000.0,74.0,4904.93,2071.88,1180.83,20.6,124249052,74215409,0.0005184951219680859,0.00032597891385742034,0,0,371060,1248,4239360,602112,70419832,1591248,6.537270535690593,2324.33,1089.88,0.02,0.11
29-5-2021 18:11:1,1622326261.0015793,1000.0,91.1,4917.47,2077.59,1182.24,20.4,124403208,74377916,0.0003080954379743967,0.00032478570629041544,0,0,372071,1250,4239360,602112,70495704,1593454,6.582994992763696,2330.79,1093.53,0.02,0.11
29-5-2021 18:11:6,1622326266.0045846,1000.0,91.2,4930.88,2082.97,1183.25,20.3,124536930,74555330,0.00026728334847795656,0.00035461485759163177,0,0,373082,1252,4239360,602112,70571572,1595660,6.547374824195587,2337.9,1097.12,0.02,0.11
29-5-2021 18:11:11,1622326271.007819,1000.0,89.5,4943.63,2088.56,1184.65,20.3,124654895,74712399,0.00023577748090238945,0.00031393492262838475,0,0,374097,1256,4239360,602112,70649670,1600072,6.549824348681646,2343.95,1100.24,0.02,0.11
29-5-2021 18:11:16,1622326276.0190823,1000.0,99.0,4956.82,2094.4,1185.51,20.4,124974939,74878068,0.0006386493311908665,0.00033059328107716335,0,0,375105,1259,4239360,602112,70726336,1603381,6.576973245068801,2349.55,1102.68,0.02,0.11
29-5-2021 18:11:21,1622326281.0229163,1000.0,98.8,4970.27,2099.87,1186.33,20.4,125184289,75055646,0.00041837918607276746,0.0003548838743942197,0,0,376111,1261,4239360,602112,70801891,1605585,6.554621334133512,2356.79,1106.12,0.02,0.11
29-5-2021 18:11:26,1622326286.0380242,1000.0,97.2,4983.76,2105.06,1187.27,20.2,125451316,75242220,0.0005324451774844334,0.000372023902242023,0,0,377121,1265,4239360,602112,70879642,1609997,6.570339116252391,2363.67,1109.15,0.02,0.11
29-5-2021 18:11:31,1622326291.0416098,1000.0,99.3,4995.61,2110.56,1189.65,20.3,125770242,75413906,0.0006373949142896651,0.0003431259391041666,0,0,378127,1267,4239360,602112,70955187,1612203,6.5482933958778595,2368.43,1111.76,0.02,0.11
29-5-2021 18:11:36,1622326296.0453987,1000.0,94.3,5008.75,2116.37,1190.74,20.3,125989020,75594615,0.00043722467568273784,0.0003611443285794361,0,0,379133,1269,4239360,602112,71030746,1614409,6.569522608090371,2374.97,1115.26,0.02,0.11
29-5-2021 18:11:41,1622326301.048624,1000.0,99.3,5022.01,2121.99,1191.53,20.3,126276618,75771021,0.0005748252002054034,0.0003525845599323861,0,0,380141,1272,4239360,602112,71107366,1617716,6.5714618149751685,2381.11,1117.98,0.02,0.11
29-5-2021 18:11:46,1622326306.0588355,1000.0,88.1,5035.15,2127.44,1192.76,20.2,126532002,75944543,0.000509726987861152,0.0003463366788351769,0,0,381142,1274,4239360,602112,71182613,1619920,6.53431069360327,2388.04,1121.05,0.02,0.11
29-5-2021 18:11:51,1622326311.0618834,1000.0,97.3,5047.71,2133.29,1194.06,20.3,126774760,76117830,0.00048522021527709473,0.00034636286114040287,0,0,382145,1277,4239360,602112,71258959,1623229,6.547170697155082,2393.45,1124.11,0.02,0.11
29-5-2021 18:11:56,1622326316.066813,1000.0,79.9,5059.52,2138.86,1196.57,20.4,127047274,76300355,0.0005444911815114531,0.0003646904485838452,0,0,383146,1279,4239360,602112,71334191,1625435,6.546864506594324,2399.07,1126.77,0.02,0.11
29-5-2021 18:12:1,1622326321.0686398,1000.0,90.0,5072.44,2144.24,1197.86,20.3,127248224,76458115,0.0004017532184047977,0.0003154047660390191,0,0,384145,1280,4239360,602112,71408305,1626538,6.565133876719516,2405.73,1130.11,0.02,0.11
29-5-2021 18:12:6,1622326326.0717762,1000.0,99.0,5085.77,2149.94,1198.58,20.6,127801298,76885077,0.0011054545712506866,0.0008533886869575059,0,0,385150,1284,4239360,602112,71485770,1630948,6.5465583160335665,2411.91,1132.65,0.02,0.11
29-5-2021 18:12:11,1622326331.0754716,1000.0,97.3,5098.95,2155.58,1199.5,20.4,128101418,77067449,0.0005997966917075412,0.00036447461768655104,0,0,386145,1286,4239360,602112,71560674,1633152,6.573809275940974,2418.95,1136.37,0.02,0.11
29-5-2021 18:12:16,1622326336.0774863,1000.0,92.9,5112.08,2161.6,1200.27,20.3,128440742,77263608,0.0006783746642611977,0.0003921599879961697,0,0,387148,1289,4239360,602112,71637023,1636457,6.558805938463863,2425.3,1139.84,0.02,0.11
29-5-2021 18:12:21,1622326341.080565,1000.0,98.0,5125.58,2167.07,1201.07,20.4,128768048,77445639,0.0006542091773573296,0.0003638379704726833,0,0,388151,1292,4239360,602112,71713379,1639764,6.512060846188233,2432.1,1142.54,0.02,0.11
29-5-2021 18:12:26,1622326346.0862076,1000.0,98.7,5139.26,2172.3,1201.77,20.3,129056930,77617454,0.0005771127107026958,0.00034324264021082544,0,0,389152,1294,4239360,602112,71788588,1641970,6.558601811423357,2438.99,1145.75,0.02,0.11
29-5-2021 18:12:31,1622326351.092571,1000.0,99.5,5152.53,2178.19,1202.62,20.4,129373283,77792690,0.0006319017922537207,0.0003500265288060268,0,0,390153,1296,4239360,602112,71863792,1644176,6.57319689481946,2445.06,1148.38,0.02,0.11
29-5-2021 18:12:36,1622326356.0969982,1000.0,89.3,5165.77,2183.4,1203.69,20.4,129691854,77972631,0.0006365783487549767,0.0003595636283695605,0,0,391154,1298,4239360,602112,71939041,1646382,6.554008953011997,2452.07,1151.7,0.02,0.11
29-5-2021 18:12:41,1622326361.1002448,1000.0,89.6,5179.14,2188.94,1204.45,20.3,129997710,78165288,0.0006113150675280319,0.0003850639744348584,0,0,392162,1301,4239360,602112,72015713,1649691,6.5570708586195705,2458.72,1154.84,0.02,0.11
29-5-2021 18:12:46,1622326366.1056948,1000.0,90.3,5191.99,2194.87,1205.54,20.4,130299363,78361991,0.0006026491112273433,0.0003929776535481235,0,0,393170,1304,4239360,602112,72092353,1653000,6.580137214196627,2465.4,1158.06,0.02,0.11
29-5-2021 18:12:51,1622326371.1115694,1000.0,98.0,5204.38,2200.66,1207.03,20.3,130560678,78536350,0.0005220166686479813,0.00034830876271470593,0,0,394180,1308,4239360,602112,72170074,1657412,6.552784190768966,2470.66,1160.96,0.02,0.11
29-5-2021 18:12:56,1622326376.1406841,1000.0,87.7,5216.71,2205.73,1209.32,20.4,130832239,78716224,0.0005399777395153685,0.00035766533455683033,0,0,395186,1310,4239360,602112,72245585,1659618,6.550130539242403,2475.84,1163.51,0.02,0.11
29-5-2021 18:13:1,1622326381.1464095,1000.0,98.8,5229.17,2211.22,1211.07,20.3,131143693,78895733,0.0006221955383540138,0.00035860736704100977,0,0,396192,1312,4239360,602112,72321159,1661824,6.5653380037600195,2482.24,1166.87,0.02,0.11
29-5-2021 18:13:6,1622326386.1522331,1000.0,96.2,5242.51,2216.75,1211.97,20.4,131499318,79083282,0.000710422554906552,0.000374661623199069,0,0,397201,1315,4239360,602112,72397839,1665131,6.489300681171935,2489.07,1169.65,0.02,0.11
29-5-2021 18:13:11,1622326391.1553016,1000.0,99.0,5255.89,2222.31,1212.97,20.4,131817938,79272062,0.0006368491723991024,0.00037732843752903944,0,0,398205,1318,4239360,602112,72474196,1668440,6.572380386657441,2495.45,1172.87,0.02,0.11
29-5-2021 18:13:16,1622326396.15755,1000.0,55.8,5267.29,2226.36,1217.0,20.4,132137626,79427252,0.0006390885985825905,0.0003102404832650341,0,0,399205,1319,4239360,602112,72548320,1669543,6.473889089613811,2499.02,1174.36,0.02,0.11
29-5-2021 18:13:21,1622326401.1617143,1000.0,63.9,5275.97,2229.17,1224.57,20.3,132441384,79562451,0.0006070104551177461,0.00027017298810719107,0,0,400205,1320,4239360,602112,72622456,1670644,6.455721783008873,2499.89,1174.54,0.02,0.11
29-5-2021 18:13:26,1622326406.1635585,1000.0,56.6,5284.22,2232.28,1232.55,20.3,132777416,79690599,0.0006718162116471724,0.0002562015042917396,0,0,401203,1320,4239360,602112,72695483,1670644,6.455721783008873,2500.8,1174.67,0.02,0.11
29-5-2021 18:13:31,1622326411.1672535,1000.0,58.9,5292.54,2235.18,1240.47,20.3,133035016,79818819,0.0005148195472077071,0.00025625063021340145,0,0,402201,1320,4239360,602112,72768478,1670644,6.455721783008873,2501.64,1174.83,0.02,0.11
29-5-2021 18:13:36,1622326416.1681497,1000.0,68.7,5301.29,2238.02,1248.09,20.4,133359588,79945787,0.0006490276662770493,0.00025389049188427956,0,0,403199,1320,4239360,602112,72841499,1670644,6.455721783008873,2502.63,1174.97,0.02,0.11
29-5-2021 18:13:41,1622326421.1717672,1000.0,61.5,5310.61,2240.85,1255.23,20.3,133473630,80059912,0.00022791909938740706,0.00022808497937240518,0,0,404197,1320,4239360,602112,72914536,1670644,6.455721783008873,2503.6,1175.17,0.02,0.11
29-5-2021 18:13:46,1622326426.174747,1000.0,58.1,5319.58,2243.55,1262.84,20.4,133901491,80191180,0.000855212335284882,0.0002623796345733215,0,0,405194,1320,4239360,602112,72987293,1670644,6.455721783008873,2504.44,1175.31,0.02,0.11
29-5-2021 18:13:51,1622326431.17746,1000.0,31.3,5326.6,2244.78,1274.36,20.2,134257643,80324632,0.000711917718427754,0.00026675925829314624,0,0,406193,1334,4239360,634880,73060061,1695768,6.455721783008873,2504.89,1175.42,0.02,0.11
