time_stamp,time,cpu_freq,cpu,cpu_user_time,cpu_system_time,cpu_idle_time,memory,net_sent,net_recv,net_upload_rate,net_download_rate,gpu,gpu_mem,cpu_times_user_ipykernel,cpu_times_system_ipykernel,cpu_times_children_user_ipykernel,cpu_times_children_system_ipykernel,memory_percent_ipykernel,io_counters_read_count_ipykernel,io_counters_write_count_ipykernel,io_counters_read_bytes_ipykernel,io_counters_write_bytes_ipykernel,io_counters_read_chars_ipykernel,io_counters_write_chars_ipykernel
27-5-2021 17:39:34,1622151574.3933535,600.0,99.8,1553.32,594.48,5756.76,37.3,60157048,652850069,0.0002435478561329688,0.00033107805136234716,0,0,586.77,254.83,0.0,0.08,13.398279722914008,86928,490,166862848,643072,48916606,781388
27-5-2021 17:39:39,1622151579.3967407,600.0,85.4,1566.39,599.37,5758.69,37.2,60287666,653017822,0.0002610591474252953,0.0003352788678285961,0,0,594.64,259.39,0.0,0.08,13.287780172864828,87925,492,166862848,643072,48990908,783718
27-5-2021 17:39:44,1622151584.4070652,600.0,99.7,1579.71,604.61,5759.88,37.4,60413204,653190667,0.0002505586225951738,0.00034497765714335747,0,0,602.41,263.13,0.0,0.08,13.446413996609675,88928,497,166862848,643072,49068776,789544
27-5-2021 17:39:49,1622151589.4140038,600.0,91.9,1593.51,609.35,5761.27,37.2,60538477,653352541,0.00025019878933686874,0.0003232993448318176,0,0,610.71,266.88,0.0,0.08,13.138354644957412,89925,499,166862848,643072,49143099,791874
27-5-2021 17:39:54,1622151594.4225733,600.0,99.0,1607.29,614.71,5762.0,37.3,60655712,653514179,0.000234068830415172,0.00032272288660082374,0,0,618.28,271.06,0.0,0.08,13.309545235753301,90924,502,166862848,643072,49218610,795372
27-5-2021 17:39:59,1622151599.4270387,600.0,82.4,1620.91,618.94,5764.08,37.2,60788742,653690567,0.00026582260225688605,0.00035246122804546054,0,0,626.25,274.73,0.0,0.08,13.330682460289225,91921,504,166862848,643072,49292907,797702
27-5-2021 17:40:4,1622151604.4280941,600.0,99.0,1634.32,624.62,5764.86,37.6,60909267,653856502,0.00024099912609428314,0.0003317999584190406,0,0,633.25,278.76,0.0,0.08,13.33486804930624,92921,507,166862848,643072,49368412,801200
27-5-2021 17:40:9,1622151609.4317138,600.0,98.0,1646.63,629.24,5767.74,37.4,61029771,654013945,0.000240833652288959,0.00031465820817010696,0,0,640.93,282.52,0.0,0.08,13.19569721449051,93919,509,166862848,643072,49442730,803532
27-5-2021 17:40:14,1622151614.4349222,600.0,93.1,1660.41,634.26,5768.75,37.3,61159107,654200541,0.0002585061218527902,0.0003729526838099465,0,0,649.13,286.18,0.0,0.08,13.204905510327942,94919,512,166862848,643072,49518225,807030
27-5-2021 17:40:19,1622151619.4370916,600.0,99.0,1674.12,639.59,5769.58,37.3,61279865,654366116,0.0002414112579004461,0.0003310063848926478,0,0,656.88,291.01,0.0,0.08,13.377770336730638,95919,515,166862848,643072,49593770,810528
27-5-2021 17:40:24,1622151624.4538388,600.0,92.6,1687.69,644.31,5771.2,37.4,61408863,654537603,0.00025713474074962257,0.00034182906158956356,0,0,664.5,294.14,0.0,0.08,13.20197559801603,96912,517,166862848,643072,49667797,812860
