time_stamp,time,cpu_freq,cpu,cpu_user_time,cpu_system_time,cpu_idle_time,memory,net_sent,net_recv,net_upload_rate,net_download_rate,gpu,gpu_mem,cpu_times_user_ipykernel,cpu_times_system_ipykernel,cpu_times_children_user_ipykernel,cpu_times_children_system_ipykernel,memory_percent_ipykernel,io_counters_read_count_ipykernel,io_counters_write_count_ipykernel,io_counters_read_bytes_ipykernel,io_counters_write_bytes_ipykernel,io_counters_read_chars_ipykernel,io_counters_write_chars_ipykernel
27-5-2021 19:32:52,1622158372.334444,600.0,80.5,17403.03,5847.99,11590.15,40.1,548765448,993710380,0.00025738059360877935,0.00033623082261915945,0,0,539.3,308.61,0.0,0.09,13.186698198103928,101871,467,6070272,602112,50143245,741146
27-5-2021 19:32:57,1622158377.3370264,600.0,59.5,17413.98,5852.64,11594.51,39.8,548891983,993869865,0.0002529393663465071,0.00031880534904787363,0,0,546.36,313.32,0.0,0.09,13.122449406692757,102900,469,6070272,602112,50222159,743478
27-5-2021 19:33:2,1622158382.3403542,600.0,95.0,17425.01,5858.31,11597.69,40.0,549019807,994038747,0.00025547796171047427,0.0003375393441731468,0,0,552.95,318.18,0.0,0.09,13.207626143189,103929,471,6070272,602112,50301061,745810
27-5-2021 19:33:7,1622158387.3439357,600.0,72.5,17434.73,5862.46,11603.61,40.0,549144993,994191314,0.00025019278571191,0.0003049155875074607,0,0,558.92,322.25,0.0,0.09,13.204696230877092,104958,473,6070272,602112,50379943,748142
27-5-2021 19:33:12,1622158392.3602023,600.0,92.7,17445.93,5867.54,11607.13,40.1,549271481,994352972,0.0002521556577424624,0.0003222675615025219,0,0,566.01,326.69,0.0,0.09,13.249063474457442,105989,476,6070272,602112,50459993,751640
27-5-2021 19:33:17,1622158397.363776,600.0,82.5,17455.98,5872.79,11611.65,40.1,549402091,994520541,0.00026103343125814777,0.0003348986374894462,0,0,572.21,331.32,0.0,0.09,13.313521545319466,107018,478,6070272,602112,50538871,753972
27-5-2021 19:33:22,1622158402.367012,600.0,40.6,17466.58,5877.07,11616.59,40.3,549529791,994681191,0.0002552348092048008,0.0003210921855814506,0,0,579.65,335.3,0.0,0.09,13.0335056400812,108047,480,6070272,602112,50617781,756304
27-5-2021 19:33:27,1622158407.3730695,600.0,62.7,17478.49,5881.22,11620.37,40.3,549757763,994941035,0.0004553922921616101,0.0005190591597408516,0,0,586.53,338.85,0.0,0.09,13.190465228219242,109076,482,6070272,602112,50696673,758636
27-5-2021 19:33:32,1622158412.376853,600.0,95.2,17488.16,5886.18,11625.57,40.1,549878463,995089627,0.0002412174724545297,0.0002969592930154389,0,0,592.02,343.41,0.0,0.09,13.239645899169162,110105,484,6070272,602112,50775595,760966
27-5-2021 19:33:37,1622158417.3771853,600.0,67.2,17498.89,5891.05,11629.85,40.2,550009223,995256163,0.00026150261763339136,0.0003330498618093795,0,0,599.33,347.93,0.0,0.09,13.211811732206014,111134,486,6070272,602112,50854490,763298
