time_stamp,time,cpu_freq,cpu,cpu_user_time,cpu_system_time,cpu_idle_time,memory,net_sent,net_recv,net_upload_rate,net_download_rate,temp,gpu,gpu_mem,memory_percent_ipykernel,io_counters_read_count_ipykernel,io_counters_write_count_ipykernel,io_counters_read_bytes_ipykernel,io_counters_write_bytes_ipykernel,io_counters_read_chars_ipykernel,io_counters_write_chars_ipykernel,cpu_times_user_ipykernel,cpu_times_system_ipykernel,cpu_times_children_user_ipykernel,cpu_times_children_system_ipykernel
14-6-2021 20:30:28,1623717028.691883,1500.0,93.3,10616.85,4302.08,5914.28,11.8,485853959,253375411,0.001013660163942643,0.0004108869224343678,75.958,0,0,3.146220121325152,335469,930,1024000,438272,65458444,1236251,1833.42,714.48,0.03,0.18
14-6-2021 20:30:33,1623717033.6953924,1500.0,95.6,10630.31,4306.66,5916.19,11.8,486359073,253580613,0.0010095194620894196,0.0004101161572628616,77.419,0,0,3.144533671945914,336506,934,1024000,438272,65539481,1240911,1839.95,716.75,0.03,0.18
14-6-2021 20:30:38,1623717038.700609,1500.0,88.9,10642.3,4311.61,5918.85,11.6,486714743,253740756,0.0007105986184610401,0.0003199521875789534,74.497,0,0,3.147807367799729,337539,936,1024000,438272,65618186,1243241,1844.75,718.86,0.03,0.18
14-6-2021 20:30:43,1623717043.7059572,1500.0,96.3,10654.66,4317.3,5920.63,11.7,486960737,253921774,0.0004914623117057712,0.000361649165184335,73.523,0,0,3.1437400487086267,338574,939,1024000,438272,65698018,1246736,1850.0,721.46,0.03,0.18
14-6-2021 20:30:48,1623717048.7155292,1500.0,82.2,10666.09,4321.91,5923.94,11.7,487243785,254098147,0.0005650143332704477,0.0003520719913297697,74.984,0,0,3.114375988928956,339607,941,1024000,438272,65776727,1249066,1855.42,723.89,0.03,0.18
14-6-2021 20:30:53,1623717053.7161534,1500.0,93.1,10678.87,4327.36,5925.59,11.7,487539724,254296389,0.0005918041215596083,0.0003964345107140994,76.932,0,0,3.1374902657149804,340642,944,1024000,438272,65856563,1252561,1861.18,726.95,0.03,0.18
14-6-2021 20:30:58,1623717058.716723,1500.0,87.3,10691.65,4332.51,5927.47,11.8,487923242,254488065,0.0007669486319750886,0.0003833083348955123,76.445,0,0,3.1360518235973953,341671,947,1024000,438272,65936066,1256056,1866.6,729.18,0.03,0.18
14-6-2021 20:31:3,1623717063.732053,1500.0,96.2,10705.03,4337.74,5928.96,11.8,488169766,254648485,0.0004915409280218659,0.00031985930649051507,73.036,0,0,3.1583228756938,342698,949,1024000,438272,66014427,1258386,1872.72,731.54,0.03,0.18
14-6-2021 20:31:8,1623717068.7470767,1500.0,88.9,10718.15,4342.78,5930.35,11.8,488506987,254810867,0.0006724215469589201,0.0003237910914156691,75.958,0,0,3.0966682704469584,343723,950,1024000,438272,66091631,1259551,1878.7,734.14,0.03,0.18
14-6-2021 20:31:13,1623717073.774023,1500.0,85.1,10730.96,4347.97,5932.09,11.7,488830766,255007005,0.000644086847712739,0.00039017325440093766,75.471,0,0,3.0954778355910264,344752,953,1024000,438272,66171155,1263046,1884.44,736.95,0.03,0.18
14-6-2021 20:31:18,1623717078.787227,1500.0,86.7,10744.48,4352.9,5933.52,11.8,489208504,255206614,0.0007534862148026473,0.00039816653302167544,75.958,0,0,3.13560541052642,345781,956,1024000,438272,66250682,1266541,1891.17,739.62,0.03,0.18
14-6-2021 20:31:23,1623717083.795629,1500.0,90.1,10757.67,4357.94,5935.18,11.7,489574294,255385839,0.0007303526993809279,0.0003578486632946412,74.984,0,0,3.1456249038971857,346810,959,1024000,438272,66330197,1270036,1897.89,742.12,0.03,0.18
14-6-2021 20:31:28,1623717088.804012,1500.0,93.3,10770.89,4362.75,5936.82,11.7,490000683,255568265,0.0008513506194795837,0.0003642413104211941,75.471,0,0,3.1539579478887143,347837,961,1024000,438272,66408540,1272366,1903.17,744.33,0.03,0.18
14-6-2021 20:31:33,1623717093.8106577,1500.0,92.7,10784.01,4367.79,5938.6,11.8,490198051,255748938,0.0003942120386293052,0.00036086635956828085,76.445,0,0,3.1405655557594727,348868,965,1024000,438272,66489205,1277022,1908.27,746.45,0.03,0.18
14-6-2021 20:31:38,1623717098.8116484,1500.0,89.6,10795.75,4372.76,5941.32,11.7,490460990,255923656,0.0005257738306185618,0.00034936678141323223,75.958,0,0,3.152420302866468,349886,968,1024000,438272,66568070,1280517,1914.75,749.58,0.03,0.18
14-6-2021 20:31:43,1623717103.8139436,1500.0,94.0,10809.29,4377.77,5942.74,11.7,490715083,256082722,0.0005079528236811839,0.00031798602815375155,74.984,0,0,3.1302484536747235,350900,969,1024000,438272,66644630,1281682,1919.89,751.39,0.03,0.18
14-6-2021 20:31:48,1623717108.8177114,1500.0,95.8,10821.5,4382.71,5945.41,11.7,490964351,256251965,0.0004981606131815859,0.00033823112736769715,74.497,0,0,3.157628455361173,351918,972,1024000,438272,66723469,1285177,1925.81,754.29,0.03,0.18
14-6-2021 20:31:53,1623717113.8294742,1500.0,88.3,10834.55,4387.65,5947.05,11.7,491259421,256429724,0.0005887549119809911,0.00035468358151905985,73.523,0,0,3.1406151572118035,352936,975,1024000,438272,66802340,1288672,1932.39,757.02,0.03,0.18
14-6-2021 20:31:58,1623717118.83362,1500.0,85.9,10847.1,4393.38,5948.52,11.7,491486795,256584648,0.0004543712480224675,0.0003095912955246983,71.575,0,0,3.116558452831499,353948,975,1024000,438272,66877723,1288672,1937.17,759.12,0.03,0.18
14-6-2021 20:32:3,1623717123.850758,1500.0,92.4,10860.77,4398.55,5949.62,11.8,491889394,256782242,0.0008024475301550576,0.0003938380802571751,74.984,0,0,3.140168744140828,354966,978,1024000,438272,66956588,1292167,1943.84,761.41,0.03,0.18
14-6-2021 20:32:8,1623717128.85216,1500.0,92.0,10874.2,4403.36,5951.18,11.7,492266960,256978774,0.0007549203352484102,0.0003929538235091098,75.471,0,0,3.088384827907761,355984,981,1024000,438272,67035468,1295662,1950.19,763.44,0.03,0.18
14-6-2021 20:32:13,1623717133.8608677,1500.0,91.4,10887.26,4408.64,5952.63,11.7,492603451,257143492,0.0006718120042233348,0.0003288632674028704,74.01,0,0,3.146120918420491,357000,983,1024000,438272,67113179,1297992,1956.17,765.88,0.03,0.18
14-6-2021 20:32:18,1623717138.8712053,1500.0,92.1,10900.84,4413.31,5954.16,11.8,493153382,257541741,0.0010975927070643614,0.0007948546235721842,74.984,0,0,3.0923529440942032,358018,986,1024000,438272,67192051,1301485,1962.52,768.05,0.03,0.18
14-6-2021 20:32:23,1623717143.8743365,1500.0,89.1,10913.9,4418.22,5955.92,11.7,493568757,257744734,0.0008302300848148406,0.0004057319184034161,75.958,0,0,3.1406647586641334,359041,989,1024000,438272,67271228,1304980,1968.16,770.74,0.03,0.18
14-6-2021 20:32:28,1623717148.8804429,1500.0,92.2,10926.94,4423.12,5957.85,11.8,493945127,257958195,0.0007518218185607444,0.0004264012466769271,75.471,0,0,3.1432936356376513,360066,993,1024000,438272,67351561,1309640,1973.97,773.17,0.03,0.18
14-6-2021 20:32:33,1623717153.8823707,1500.0,87.0,10939.9,4427.93,5959.79,11.8,494434610,258173931,0.000978588685045849,0.00043130570123385537,74.984,0,0,3.1542555566026973,361091,997,1024000,438272,67431909,1314300,1979.92,775.54,0.03,0.18
14-6-2021 20:32:38,1623717158.923267,1500.0,75.1,10952.74,4432.68,5962.2,11.7,494788264,258342891,0.0007015696962637984,0.0003351784961593291,72.549,0,0,3.160802948310327,362112,999,1024000,438272,67509920,1316630,1985.44,777.64,0.03,0.18
14-6-2021 20:32:43,1623717163.9254603,1500.0,95.5,10966.01,4438.07,5963.27,11.7,495020043,258493763,0.0004633547308271594,0.0003016116859135435,73.036,0,0,3.134166968408835,363139,1001,1024000,438272,67588256,1318960,1991.35,780.0,0.03,0.18
14-6-2021 20:32:48,1623717168.929026,1500.0,96.8,10978.49,4443.21,5965.44,11.7,495280976,258652082,0.0005214941173455761,0.0003164123631891492,74.01,0,0,3.1431448312806602,364166,1003,1024000,438272,67666617,1321290,1997.22,782.46,0.03,0.18
14-6-2021 20:32:53,1623717173.93192,1500.0,87.2,10991.39,4448.54,5967.17,11.8,495667353,258844211,0.000772306963531956,0.0003840357076027589,72.549,0,0,3.12990124350841,365193,1005,1024000,438272,67744961,1323620,2003.34,784.63,0.03,0.18
14-6-2021 20:32:58,1623717178.9349067,1500.0,94.3,11004.79,4453.77,5968.47,11.8,495894428,259001573,0.00045387888275316956,0.0003145361169120523,72.062,0,0,3.134166968408835,366220,1007,1024000,438272,67823324,1325950,2009.21,786.84,0.03,0.18
14-6-2021 20:33:3,1623717183.9425874,1500.0,90.3,11018.25,4458.65,5969.95,11.8,496143190,259164207,0.0004967609102133502,0.0003247691121298188,73.036,0,0,3.100090770657765,367247,1009,1024000,438272,67901713,1328280,2014.67,788.67,0.03,0.18
14-6-2021 20:33:8,1623717188.943557,1500.0,85.9,11031.55,4463.36,5971.75,11.8,496585899,259365265,0.0008852463244704427,0.00040203803289605195,74.01,0,0,3.1036620752255626,368276,1012,1024000,438272,67981238,1331775,2020.51,791.0,0.03,0.18
14-6-2021 20:33:13,1623717193.9583552,1500.0,93.3,11045.04,4468.27,5973.36,11.7,497042846,259570660,0.0009111971908397179,0.0004095778000786171,75.471,0,0,3.090616893262635,369299,1015,1024000,438272,68060450,1335270,2027.27,793.79,0.03,0.18
14-6-2021 20:33:18,1623717198.9618154,1500.0,86.1,11057.81,4473.32,5975.18,11.8,497491231,259773099,0.0008961498340539157,0.00040459800451852904,75.471,0,0,3.134365374218157,370322,1018,1024000,438272,68139642,1338765,2032.5,796.4,0.03,0.18
14-6-2021 20:33:23,1623717203.9673305,1500.0,91.3,11070.89,4478.59,5976.88,11.8,497852055,259969306,0.0007208528850566325,0.00039198163652724515,74.984,0,0,3.0916089223092453,371345,1021,1024000,438272,68218828,1342260,2038.67,799.08,0.03,0.18
14-6-2021 20:33:28,1623717208.9717023,1500.0,96.7,11084.35,4483.82,5977.89,11.8,498205403,260152591,0.0007060786215894658,0.0003662497598911703,74.01,0,0,3.1278675839628587,372368,1024,1024000,438272,68298031,1345755,2045.97,801.87,0.03,0.18
14-6-2021 20:33:33,1623717213.9807327,1500.0,93.5,11098.27,4488.48,5979.21,11.7,498577770,260335314,0.0007433913842968165,0.0003647871694131521,72.549,0,0,3.1293060260804437,373389,1026,1024000,438272,68376069,1348085,2051.85,803.51,0.03,0.18
14-6-2021 20:33:38,1623717218.9846575,1500.0,94.3,11111.56,4494.0,5980.46,11.7,498846392,260482287,0.0005368226107150273,0.00029371544238602837,72.549,0,0,3.137143055548666,374408,1027,1024000,438272,68452927,1349250,2057.77,805.99,0.03,0.18
14-6-2021 20:33:43,1623717223.9919496,1500.0,94.3,11124.3,4499.24,5982.26,11.7,499071267,260653237,0.0004490950369022534,0.0003414020969802789,72.062,0,0,3.1391271136418872,375431,1030,1024000,438272,68532156,1352745,2063.16,808.09,0.03,0.18
14-6-2021 20:33:49,1623717229.0129986,1500.0,83.5,11135.88,4504.12,5985.44,11.8,499388443,260835168,0.0006316926972185783,0.00036233663359671974,73.036,0,0,3.09111290778594,376452,1032,1024000,438272,68610211,1355075,2068.77,810.56,0.03,0.18
14-6-2021 20:33:54,1623717234.0179763,1500.0,84.9,11148.81,4509.09,5987.29,11.7,499835012,261031671,0.0008922497291524294,0.0003926151356848322,75.471,0,0,3.1285620042954854,377468,1034,1024000,438272,68687944,1357405,2074.47,813.15,0.03,0.18
14-6-2021 20:33:59,1623717239.020929,1500.0,86.4,11161.96,4514.1,5989.06,11.7,500304314,261236750,0.0009380500225329842,0.0004099159188987941,75.471,0,0,3.1429960269236683,378494,1038,1024000,438272,68768345,1362065,2080.98,816.42,0.03,0.18
14-6-2021 20:34:4,1623717244.0221214,1500.0,91.9,11174.92,4519.06,5990.82,11.7,500741684,261437967,0.0008745314537525074,0.000402338055947409,75.958,0,0,3.1418551935200663,379516,1040,1024000,438272,68846430,1364395,2086.61,818.54,0.03,0.18
14-6-2021 20:34:9,1623717249.025076,1500.0,95.0,11188.46,4523.84,5992.16,11.8,501094747,261642747,0.0007057089989473841,0.000409318135302893,75.958,0,0,3.1434920414469736,380542,1044,1024000,438272,68926819,1369055,2092.74,821.0,0.03,0.18
14-6-2021 20:34:14,1623717254.0312681,1500.0,89.5,11201.37,4529.15,5993.8,11.8,501515220,261849464,0.0008399058257967189,0.0004129226195052247,75.471,0,0,3.129504431889766,381566,1047,1024000,438272,69006068,1372550,2099.3,823.96,0.03,0.18
14-6-2021 20:34:19,1623717259.0352468,1500.0,86.2,11214.26,4534.38,5995.37,11.8,502158458,262255227,0.0012854531060260124,0.000810880745012628,75.958,0,0,3.0806966027965297,382588,1049,1024000,438272,69084172,1374880,2105.45,826.45,0.03,0.18
14-6-2021 20:34:24,1623717264.038778,1500.0,94.9,11227.7,4539.45,5996.54,11.7,502568108,262416716,0.0008187217830501197,0.000322750059863251,73.523,0,0,3.1119951192170907,383610,1051,1024000,438272,69162268,1377210,2111.11,828.83,0.03,0.18
14-6-2021 20:34:29,1623717269.072883,1500.0,97.1,11241.56,4544.46,5997.77,11.7,502836060,262583843,0.0005322733819904231,0.00033198951122556815,73.036,0,0,3.155942005981935,384632,1053,1024000,438272,69240343,1379540,2118.09,831.1,0.03,0.18
14-6-2021 20:34:34,1623717274.0759344,1500.0,95.3,11254.8,4549.65,5998.93,11.7,503130215,262755873,0.0005879511711197299,0.0003438501469216132,73.523,0,0,3.1493450128219753,385654,1055,1024000,438272,69318424,1381870,2124.01,833.07,0.03,0.18
14-6-2021 20:34:39,1623717279.0794704,1500.0,92.5,11267.14,4554.64,6001.32,11.8,503474114,262944505,0.0006873119349314228,0.00037699738850646307,74.984,0,0,3.1557932016249435,386687,1060,1024000,438272,69400314,1387695,2129.93,835.74,0.03,0.18
14-6-2021 20:34:44,1623717284.088082,1500.0,72.1,11279.82,4559.22,6003.83,11.8,503806557,263127281,0.0006637428119826882,0.000364923479221845,75.471,0,0,3.1013804084183585,387720,1062,1024000,438272,69479063,1390025,2136.1,838.36,0.03,0.18
14-6-2021 20:34:49,1623717289.0956433,1500.0,94.7,11292.05,4563.93,6006.58,11.7,504118535,263308099,0.0006230138526819251,0.0003610899448494456,75.958,0,0,3.155148382744647,388761,1065,1024000,438272,69559321,1393520,2142.29,840.84,0.03,0.18
14-6-2021 20:34:54,1623717294.1066892,1500.0,91.8,11305.78,4568.46,6008.19,11.8,504592109,263502711,0.0009450601857449739,0.00038836602699514935,75.471,0,0,3.1466169329437967,389800,1067,1024000,438272,69638405,1395850,2149.09,843.38,0.03,0.18
14-6-2021 20:34:59,1623717299.1110396,1500.0,93.7,11319.12,4573.78,6009.33,11.7,505041096,263696411,0.0008971933657234023,0.00038706322218822153,75.471,0,0,3.1602573323346905,390841,1070,1024000,438272,69718646,1399345,2155.74,846.67,0.03,0.18
14-6-2021 20:35:4,1623717304.1134198,1500.0,94.0,11331.83,4578.92,6011.2,11.7,505373279,263871780,0.0006640498946295696,0.00035057111884501314,73.036,0,0,3.1527179115804516,391882,1073,1024000,438272,69798874,1402840,2160.3,848.32,0.03,0.18
14-6-2021 20:35:9,1623717309.116245,1500.0,93.7,11345.09,4583.82,6012.75,11.8,505719730,264063079,0.0006925106954240429,0.00038238193431083757,73.523,0,0,3.135158997455446,392921,1075,1024000,438272,69877921,1405170,2166.14,850.17,0.03,0.18
14-6-2021 20:35:14,1623717314.1171227,1500.0,93.9,11358.22,4588.99,6014.38,11.7,506191994,264253615,0.0009443622419904343,0.0003810051245487469,75.471,0,0,3.1526187086757904,393958,1076,1024000,438272,69955815,1406335,2172.61,853.03,0.03,0.18
14-6-2021 20:35:19,1623717319.1189349,1500.0,94.0,11371.15,4594.01,6016.08,11.8,506587007,264447429,0.0007897397636211737,0.00038748755748918177,74.984,0,0,3.146120918420491,394999,1079,1024000,438272,70036037,1409828,2178.8,855.55,0.03,0.18
14-6-2021 20:35:24,1623717324.1331806,1500.0,87.3,11384.32,4599.12,6017.69,11.8,507040871,264644014,0.0009051490947247078,0.00039205298236136087,75.471,0,0,3.168590376326219,396040,1082,1024000,438272,70116243,1413323,2184.61,858.14,0.03,0.18
14-6-2021 20:35:29,1623717329.136985,1500.0,85.6,11397.57,4604.31,6019.12,11.8,507450003,264818587,0.0008176418652551709,0.0003488805406157205,74.497,0,0,3.139474323808201,397079,1084,1024000,438272,70195304,1415653,2190.78,860.63,0.03,0.18
14-6-2021 20:35:34,1623717334.1405566,1500.0,94.5,11411.17,4608.94,6020.76,11.7,507937171,265010258,0.0009736405265632668,0.0003830683734705644,74.497,0,0,3.1472121503717627,398120,1087,1024000,438272,70275516,1419148,2197.73,863.25,0.03,0.18
14-6-2021 20:35:39,1623717339.1415775,1500.0,76.8,11423.37,4613.72,6023.4,11.7,508266109,265168349,0.0006577417012002687,0.0003161174546098404,74.984,0,0,3.153164324651426,399159,1089,1024000,438272,70354567,1421478,2202.68,865.36,0.03,0.18
14-6-2021 20:35:44,1623717344.1477273,1500.0,75.1,11435.76,4619.07,6025.71,11.7,508551665,265362133,0.0005704104215539188,0.00038709189486617194,75.471,0,0,3.153858744984053,400200,1092,1024000,438272,70434793,1424973,2208.88,868.95,0.03,0.18
14-6-2021 20:35:49,1623717349.150208,1500.0,88.1,11448.22,4623.96,6027.81,11.7,508819954,265524520,0.0005363119093486418,0.00032461294359216323,74.01,0,0,3.1479561721567206,401239,1094,1024000,438272,70513871,1427303,2213.61,870.57,0.03,0.18
14-6-2021 20:35:54,1623717354.1508265,1500.0,94.9,11461.21,4629.51,6029.02,11.7,509147569,265687271,0.0006551489636034208,0.0003254617431296502,73.523,0,0,3.1451288893738805,402278,1096,1024000,438272,70592937,1429633,2219.6,873.2,0.03,0.18
14-6-2021 20:35:59,1623717359.15366,1500.0,90.7,11473.74,4634.55,6031.1,11.8,509545332,265877069,0.000795075414096044,0.0003793809968363095,74.01,0,0,3.112987148263701,403317,1098,1024000,438272,70672009,1431961,2224.88,875.61,0.03,0.18
14-6-2021 20:36:4,1623717364.1562135,1500.0,87.4,11486.96,4639.61,6032.71,11.7,509966272,266082461,0.0008414502775729748,0.00041057432273309364,74.01,0,0,3.1407639615687946,404358,1101,1024000,438272,70752240,1435456,2231.28,878.82,0.03,0.18
14-6-2021 20:36:9,1623717369.1596527,1500.0,94.5,11499.46,4644.91,6034.55,11.7,510432128,266299756,0.0009310715739624782,0.00043429127812924317,75.471,0,0,3.141656787710744,405401,1105,1024000,438272,70833625,1440114,2236.56,881.46,0.03,0.18
14-6-2021 20:36:14,1623717374.1627088,1500.0,95.7,11513.04,4649.78,6035.84,11.7,510838807,266464414,0.0008128611712297048,0.00032911484176055496,73.523,0,0,3.167647948731939,406440,1107,1024000,438272,70912719,1442444,2243.36,883.88,0.03,0.18
14-6-2021 20:36:19,1623717379.1670253,1500.0,95.4,11526.91,4654.45,6037.02,11.8,511364093,266871290,0.0010496658091528554,0.0008130500827451658,75.958,0,0,3.1459721140635,407481,1110,1024000,438272,70992941,1445939,2249.59,886.4,0.03,0.18
14-6-2021 20:36:24,1623717384.170721,1500.0,96.7,11540.19,4659.72,6038.16,11.8,511776147,267066611,0.000823499314369581,0.0003903534720740023,75.958,0,0,3.151973889795493,408524,1114,1024000,438272,71074336,1450599,2256.77,889.5,0.03,0.18
14-6-2021 20:36:29,1623717389.1735566,1500.0,95.7,11553.64,4664.56,6039.57,11.7,512096266,267230054,0.000639875125260128,0.0003267007272229737,73.523,0,0,3.148997802655662,409566,1115,1024000,438272,71152571,1451764,2261.92,891.26,0.03,0.18
14-6-2021 20:36:34,1623717394.200696,1500.0,85.2,11567.16,4669.36,6041.12,11.8,512493119,267421440,0.0007894211129385515,0.0003807055739048404,75.471,0,0,3.1102590683855222,410612,1118,1024000,438272,71233116,1455259,2268.0,893.27,0.03,0.18
14-6-2021 20:36:39,1623717399.2043102,1500.0,91.8,11578.98,4674.49,6043.8,11.7,512778818,267600082,0.0005709852704641835,0.00035702592828908283,75.471,0,0,3.1479561721567206,411658,1121,1024000,438272,71313616,1458754,2273.48,896.34,0.03,0.18
14-6-2021 20:36:44,1623717404.2166774,1500.0,79.9,11592.19,4679.01,6045.95,11.7,513184867,267794733,0.0008100942725588715,0.0003883414569371108,75.471,0,0,3.10341406796391,412702,1123,1024000,438272,71392947,1461084,2279.62,898.35,0.03,0.18
14-6-2021 20:36:49,1623717409.2223926,1500.0,92.6,11604.16,4683.91,6048.84,11.8,513491985,267982609,0.0006135347136544699,0.0003753229959251727,75.958,0,0,3.154404360959689,413748,1126,1024000,438272,71473473,1464579,2285.06,900.9,0.03,0.18
14-6-2021 20:36:54,1623717414.242103,1500.0,88.7,11617.51,4688.78,6050.35,11.8,513797227,268159051,0.0006080868558470446,0.0003514983554666928,73.523,0,0,3.1165088513791686,414792,1128,1024000,438272,71552865,1466909,2292.74,903.55,0.03,0.18
14-6-2021 20:36:59,1623717419.2448728,1500.0,90.5,11631.23,4693.63,6051.55,11.8,514130488,268332134,0.0006661529900624487,0.0003459743503709669,75.471,0,0,3.1450792879215506,415834,1129,1024000,438272,71631101,1468074,2297.92,905.77,0.03,0.18
14-6-2021 20:37:4,1623717424.2508307,1500.0,92.5,11644.26,4698.76,6053.25,11.8,514447636,268517569,0.0006335410924701816,0.0003704286089844745,73.036,0,0,3.1641758470688024,416880,1132,1024000,438272,71711632,1471569,2303.68,908.04,0.03,0.18
14-6-2021 20:37:9,1623717429.2541337,1500.0,95.5,11657.43,4703.93,6054.68,11.7,514811762,268693013,0.0007277712269049863,0.00035065635283698063,73.523,0,0,3.1573804480995205,417928,1136,1024000,438272,71793336,1476225,2310.39,910.7,0.03,0.18
14-6-2021 20:37:14,1623717434.2564812,1500.0,95.3,11670.62,4708.84,6056.31,11.7,515143902,268869335,0.0006639682709695832,0.00035247851350002666,74.497,0,0,3.146368925682144,418970,1137,1024000,438272,71871574,1477390,2315.6,912.57,0.03,0.18
14-6-2021 20:37:19,1623717439.2592108,1500.0,95.8,11683.36,4714.01,6058.19,11.8,515500507,269063704,0.0007128208490990956,0.00038852589172485555,74.497,0,0,3.1562892161482488,420016,1140,1024000,438272,71952110,1480885,2322.0,915.4,0.03,0.18
14-6-2021 20:37:24,1623717444.2618883,1500.0,97.5,11696.67,4719.28,6059.41,11.8,515807354,269228582,0.000613365550029429,0.00032957951408275844,74.984,0,0,3.172905702678974,421060,1142,1024000,438272,72031504,1483215,2327.81,917.61,0.03,0.18
14-6-2021 20:37:29,1623717449.2645392,1500.0,91.6,11709.47,4724.63,6061.03,11.7,516140064,269385574,0.0006650673844410134,0.00031381761539527985,73.036,0,0,3.1454760995401947,422096,1143,1024000,438272,72109403,1484380,2333.09,919.77,0.03,0.18
14-6-2021 20:37:34,1623717454.2865827,1500.0,93.2,11722.65,4729.91,6062.38,11.7,516536429,269576780,0.0007892504368761891,0.00038073346292772725,73.523,0,0,3.1124415322880656,423138,1147,1024000,438272,72190770,1489040,2338.71,922.08,0.03,0.18
14-6-2021 20:37:39,1623717459.289836,1500.0,88.7,11734.71,4734.64,6065.3,11.7,516888713,269761534,0.0007041098749216411,0.00036926773805018927,74.497,0,0,3.1534123319130782,424176,1149,1024000,438272,72269814,1491370,2344.06,924.82,0.03,0.18
14-6-2021 20:37:44,1623717464.2906096,1500.0,95.0,11748.24,4739.69,6066.51,11.7,517194668,269957821,0.0006118153315758246,0.0003925132649867591,75.958,0,0,3.1569340350285455,425210,1152,1024000,438272,72349635,1494863,2350.75,927.65,0.03,0.18
14-6-2021 20:37:49,1623717469.2957294,1500.0,87.7,11760.31,4744.35,6069.55,11.8,517497892,270146822,0.000605827656643926,0.0003776153369567009,74.497,0,0,3.109465445148234,426244,1155,1024000,438272,72429493,1498356,2355.97,930.11,0.03,0.18
14-6-2021 20:37:54,1623717474.3008678,1500.0,87.3,11773.23,4749.37,6071.41,11.8,517960068,270357429,0.0009234030376802404,0.0004207815714288981,75.471,0,0,3.1567356292192232,427280,1159,1024000,438272,72510508,1503016,2361.69,933.18,0.03,0.18
14-6-2021 20:37:59,1623717479.3041546,1500.0,93.7,11786.86,4754.09,6072.89,11.8,518390595,270553265,0.0008604883427518284,0.0003914146966186721,75.471,0,0,3.154652368221342,428312,1161,1024000,438272,72589219,1505346,2368.38,935.65,0.03,0.18
14-6-2021 20:38:4,1623717484.3126273,1500.0,95.0,11800.06,4759.06,6074.4,11.7,518889460,270752536,0.000996042170476331,0.0003978677986088199,75.958,0,0,3.1584716800507917,429346,1164,1024000,438272,72669071,1508841,2374.13,938.35,0.03,0.18
14-6-2021 20:38:9,1623717489.3161538,1500.0,93.3,11813.5,4764.43,6075.49,11.8,519245048,270963242,0.0007106747683058732,0.0004211149918744652,76.445,0,0,3.15638841905291,430382,1168,1024000,438272,72750113,1513499,2380.38,940.86,0.03,0.18
14-6-2021 20:38:14,1623717494.3197546,1500.0,95.0,11826.77,4769.29,6077.03,11.8,519546512,271128344,0.0006024941035325216,0.00032996636905708936,74.497,0,0,3.108324611744632,431414,1170,1024000,438272,72828785,1515829,2387.01,943.13,0.03,0.18
14-6-2021 20:38:19,1623717499.3219798,1500.0,89.1,11840.03,4774.48,6078.39,11.8,520157634,271562184,0.0012217003041239552,0.0008672940263010279,75.471,0,0,3.155197984196977,432452,1172,1024000,438272,72907839,1518159,2394.0,946.48,0.03,0.18
14-6-2021 20:38:24,1623717504.32449,1500.0,93.7,11853.25,4779.83,6079.47,11.8,520458614,271721801,0.0006016579305100279,0.0003190738052170215,71.575,0,0,3.10906863352959,433490,1174,1024000,438272,72986912,1520487,2399.96,948.3,0.03,0.18
14-6-2021 20:38:29,1623717509.3273764,1500.0,89.9,11866.72,4785.12,6080.72,11.7,520842650,271898347,0.0007676288792718666,0.0003528882920349419,74.497,0,0,3.15638841905291,434530,1177,1024000,438272,73067163,1523982,2404.47,951.06,0.03,0.18
14-6-2021 20:38:34,1623717514.336175,1500.0,95.5,11879.85,4790.45,6082.05,11.8,521292262,272097012,0.000897644397336992,0.00039663203872884517,74.497,0,0,3.159414107645072,435572,1181,1024000,438272,73148566,1528642,2411.45,954.11,0.03,0.18
14-6-2021 20:38:39,1623717519.356066,1500.0,70.5,11891.45,4795.74,6084.56,11.7,521490386,272247955,0.00039467789055010297,0.0003006897944383527,71.575,0,0,3.109911858219209,436608,1182,1024000,438272,73226489,1529807,2416.03,955.86,0.03,0.18
14-6-2021 20:38:44,1623717524.3585362,1500.0,92.5,11904.63,4801.06,6085.87,11.7,521823380,272437563,0.0006656591304545098,0.00037902874047946415,74.01,0,0,3.1545531653166807,437653,1185,1024000,438272,73307016,1533302,2421.36,958.41,0.03,0.18
14-6-2021 20:38:49,1623717529.3605874,1500.0,90.0,11917.1,4806.17,6087.94,11.8,522113155,272618865,0.0005793123527445478,0.00036245531249173325,73.036,0,0,3.10911823498192,438696,1187,1024000,438272,73386398,1535630,2427.37,960.71,0.03,0.18
14-6-2021 20:38:54,1623717534.3641539,1500.0,91.8,11931.02,4810.56,6089.45,11.8,522516637,272824769,0.0008063888022988516,0.000411514466440988,74.01,0,0,3.153362730460748,439743,1191,1024000,438272,73468112,1540290,2434.26,963.34,0.03,0.18
14-6-2021 20:38:59,1623717539.3654718,1500.0,92.6,11944.09,4815.15,6091.38,11.7,522974940,273025793,0.0009163644503802442,0.000401942049851819,75.471,0,0,3.1527179115804516,440786,1193,1024000,438272,73547507,1542618,2439.99,965.28,0.03,0.18
14-6-2021 20:39:4,1623717544.3711154,1500.0,96.3,11957.49,4820.13,6092.77,11.7,523328758,273215774,0.0007068381767386636,0.0003795336123515142,73.036,0,0,3.1467657373007887,441823,1195,1024000,438272,73626552,1544948,2447.04,968.21,0.03,0.18
