time_stamp,time,cpu_freq,cpu,cpu_user_time,cpu_system_time,cpu_idle_time,memory,net_sent,net_recv,net_upload_rate,net_download_rate,gpu,gpu_mem,cpu_times_user_ipykernel,cpu_times_system_ipykernel,cpu_times_children_user_ipykernel,cpu_times_children_system_ipykernel,memory_percent_ipykernel,io_counters_read_count_ipykernel,io_counters_write_count_ipykernel,io_counters_read_bytes_ipykernel,io_counters_write_bytes_ipykernel,io_counters_read_chars_ipykernel,io_counters_write_chars_ipykernel
26-5-2021 21:16:51,1622078211.2661338,1500.0,62.9,16946.21,7894.51,30932.99,13.9,756888011,545450919,0.002693332429361044,0.0017102335667678115,0,0,2605.91,1929.47,0.0,0.02,3.3771148819237427,582645,1866,155648,1208320,89376153,2595020
26-5-2021 21:16:56,1622078216.2697852,1500.0,78.7,16955.66,7900.49,30937.15,13.9,758078043,545793578,0.002378327164495266,0.0006848178938539327,0,0,2611.83,1934.17,0.0,0.02,3.379892563254252,583715,1870,155648,1208320,89460246,2599678
26-5-2021 21:17:1,1622078221.275811,1500.0,59.0,16964.43,7906.26,30942.26,13.9,759378466,546137895,0.002597715341966969,0.0006878050860374208,0,0,2617.67,1938.88,0.0,0.02,3.355042235636659,584785,1874,155648,1208320,89544373,2604338
26-5-2021 21:17:6,1622078226.2797394,1500.0,89.5,16974.73,7911.35,30946.57,13.9,760777944,546480400,0.0027967586298549593,0.0006844722207269231,0,0,2624.44,1942.91,0.0,0.02,3.3826206431324306,585855,1878,155648,1208320,89628492,2608996
26-5-2021 21:17:11,1622078231.284382,1500.0,92.9,16984.74,7916.85,30950.7,13.9,762218617,546850289,0.002878673022563535,0.0007390917200801315,0,0,2630.96,1947.48,0.0,0.02,3.383612672179041,586927,1883,155648,1208320,89713794,2614821
26-5-2021 21:17:16,1622078236.2881236,1500.0,59.6,16994.96,7922.05,30954.94,13.9,763615170,547213798,0.0027910174800779885,0.0007264743788210469,0,0,2637.74,1951.57,0.0,0.02,3.3789501356599723,587994,1888,155648,1208320,89798760,2620644
26-5-2021 21:17:21,1622078241.2919452,1500.0,42.5,17000.21,7924.98,30965.9,14.0,764332943,548115069,0.0014344496181960076,0.0018011653292073315,0,0,2640.2,1953.28,0.0,0.02,3.381479809728829,589061,1890,155648,1208320,89880562,2622974
26-5-2021 21:17:26,1622078246.297348,1500.0,41.1,17009.45,7930.19,30971.05,14.0,764737825,548434208,0.0008088899453272313,0.0006375890463438417,0,0,2645.76,1957.53,0.0,0.02,3.339864191223519,590130,1893,155648,1208320,89963538,2626469
26-5-2021 21:17:31,1622078251.3011477,1500.0,95.2,17020.17,7935.11,30974.99,13.9,765683439,549338538,0.0018897918802911664,0.0018072865789885836,0,0,2652.33,1961.7,0.0,0.02,3.383215860560397,591196,1897,155648,1208320,90047337,2631127
26-5-2021 21:17:36,1622078256.3065867,1500.0,78.2,17031.2,7940.58,30977.98,13.9,766777435,549687460,0.0021856144697638166,0.0006970857041697871,0,0,2658.44,1965.71,0.0,0.02,3.380438179229888,592264,1902,155648,1208320,90132321,2636952
26-5-2021 21:17:41,1622078261.3104422,1500.0,91.3,17042.82,7945.83,30980.64,13.9,767966269,550030239,0.0023758360086090463,0.0006850297780808761,0,0,2665.52,1970.34,0.0,0.02,3.3752796281875135,593341,1906,155648,1208320,90216837,2641612
26-5-2021 21:17:46,1622078266.3117728,1500.0,94.3,17054.61,7950.37,30984.0,13.9,769026597,550323252,0.002120091795197058,0.0005858700866015757,0,0,2672.96,1973.56,0.0,0.02,3.384555099773321,594416,1909,155648,1208320,90300154,2645107
26-5-2021 21:17:51,1622078271.3248184,1500.0,89.6,17066.2,7955.38,30986.99,14.0,770154164,551155339,0.0022492654193748507,0.0016598432864844052,0,0,2680.29,1976.78,0.0,0.02,3.3587623445614487,595493,1913,155648,1208320,90384645,2649765
26-5-2021 21:17:56,1622078276.3277056,1500.0,61.8,17076.42,7960.17,30991.48,14.0,771283765,551469573,0.0022578981771523804,0.0006281053007206093,0,0,2685.52,1980.2,0.0,0.02,3.3851007157489574,596568,1916,155648,1208320,90467995,2653258
26-5-2021 21:18:1,1622078281.33185,1500.0,64.2,17087.61,7965.53,30994.65,13.9,772572920,551824434,0.0025761746448206466,0.0007091342085596375,0,0,2693.58,1984.77,0.0,0.02,3.386142346247898,597649,1922,155648,1208320,90554845,2660246
26-5-2021 21:18:6,1622078286.3354688,1500.0,59.1,17097.29,7970.06,31000.06,13.9,774024169,552166767,0.002900398855358761,0.0006841708358465919,0,0,2699.5,1988.03,0.0,0.02,3.393681767002138,598724,1925,155648,1208320,90638197,2663739
26-5-2021 21:18:11,1622078291.3392556,1500.0,63.7,17106.25,7974.28,31006.43,14.0,775484415,552499235,0.0029182818087516594,0.0006644327848814834,0,0,2705.17,1991.0,0.0,0.02,3.34750281488242,599801,1929,155648,1208320,90722699,2668399
26-5-2021 21:18:16,1622078296.341723,1500.0,91.8,17117.64,7979.14,31009.81,14.0,776901633,553427285,0.002833037955899925,0.0018551845058226225,0,0,2712.45,1994.8,0.0,0.02,3.3913504987426033,600880,1934,155648,1208320,90808373,2674222
26-5-2021 21:18:21,1622078301.3460786,1500.0,68.0,17125.93,7984.22,31015.85,14.0,777765733,554253795,0.0017266958169041148,0.0016515812517410252,0,0,2718.3,1999.13,0.0,0.02,3.3493876700709793,601955,1937,155648,1208320,90891705,2677715
26-5-2021 21:18:26,1622078306.3497927,1000.0,37.7,17134.45,7988.59,31022.47,14.0,778622151,554557483,0.0017115646208313317,0.0006069251657146691,0,0,2723.36,2002.51,0.0,0.02,3.389515245006374,603030,1940,155648,1208320,90975019,2681210
