time_stamp,time,cpu_freq,cpu,cpu_user_time,cpu_system_time,cpu_idle_time,memory,net_sent,net_recv,net_upload_rate,net_download_rate,temp,gpu,gpu_mem,cpu_times_user_ipykernel,cpu_times_system_ipykernel,cpu_times_children_user_ipykernel,cpu_times_children_system_ipykernel,io_counters_read_count_ipykernel,io_counters_write_count_ipykernel,io_counters_read_bytes_ipykernel,io_counters_write_bytes_ipykernel,io_counters_read_chars_ipykernel,io_counters_write_chars_ipykernel,memory_percent_ipykernel
12-6-2021 14:25:38,1623522338.6862123,1500.0,65.8,741.75,288.25,1797.74,10.4,15262706,19404465,0.0003121430963160141,0.0004916562524729638,74.984,0,0,429.65,207.57,0.02,0.07,68146,508,175931392,466944,47542810,750417,3.139623128165193
12-6-2021 14:25:43,1623522343.6900122,1500.0,70.5,751.18,292.78,1803.49,10.5,15414477,19624860,0.0003033114884060757,0.0004404552614613928,74.01,0,0,435.55,211.25,0.02,0.07,69155,512,175931392,466944,47619254,755077,3.1347621858368013
12-6-2021 14:25:48,1623522348.6922774,1500.0,73.9,761.3,297.48,1808.34,10.5,15570293,19866235,0.00031149088124167077,0.00048253139253804663,74.497,0,0,441.81,215.29,0.02,0.07,70166,517,175931392,466944,47696825,760902,3.1288100115571384
12-6-2021 14:25:53,1623522353.6961675,1500.0,94.7,773.13,301.57,1812.23,10.5,15856120,20237002,0.0005712095946471089,0.0007409575294794566,74.497,0,0,449.92,218.88,0.02,0.07,71177,522,175931392,466944,47774414,766725,3.159612513454394
12-6-2021 14:25:58,1623522358.712471,1500.0,92.9,785.41,306.49,1814.78,10.5,16010474,20490148,0.0003077046649818046,0.0005046464952089606,75.958,0,0,458.32,223.18,0.02,0.07,72190,528,175931392,466944,47853156,773715,3.13555580907409
12-6-2021 14:26:3,1623522363.7163227,1500.0,92.2,795.8,311.56,1819.03,10.5,16161903,20716312,0.0003026248788472282,0.0004519798261865595,75.471,0,0,464.97,227.54,0.02,0.07,73199,532,175931392,466944,47929570,778371,3.124048272133408
12-6-2021 14:26:8,1623522368.7218318,1500.0,95.1,806.31,316.47,1823.49,10.5,16313949,20953104,0.00030375731180363433,0.0004730627663773212,75.471,0,0,472.1,231.85,0.02,0.07,74210,537,175931392,466944,48007205,784196,3.1258835258696376
12-6-2021 14:26:13,1623522373.722273,1500.0,64.4,815.39,320.91,1829.84,10.5,16467693,21176970,0.00030746086271777673,0.0004476924855160384,73.523,0,0,477.44,235.46,0.02,0.07,75219,541,175931392,466944,48083625,788856,3.130794069650359
12-6-2021 14:26:18,1623522378.7323012,1500.0,65.8,825.42,325.54,1834.96,10.5,16622614,21417983,0.00030922181706392643,0.00048106117179741995,75.471,0,0,484.21,239.71,0.02,0.07,76230,546,175931392,466944,48161208,794679,3.134018164051843
12-6-2021 14:26:23,1623522383.7360163,1500.0,57.4,834.72,329.65,1841.29,10.5,16778956,21646200,0.00031245184588515364,0.000456095117833801,75.471,0,0,490.26,242.88,0.02,0.07,77239,550,175931392,466944,48237654,799339,3.118492909472389
12-6-2021 14:26:28,1623522388.7369769,1500.0,94.2,847.45,334.29,1843.64,10.5,16940864,21915321,0.0003237538011672543,0.0005381386140520089,75.471,0,0,499.45,246.98,0.02,0.07,78252,556,175931392,466944,48316458,806329,3.137143055548666
12-6-2021 14:26:33,1623522393.742283,1500.0,71.9,856.54,338.92,1849.72,10.4,17083613,22111550,0.00028519533679696306,0.00039204194596341316,74.497,0,0,505.1,250.96,0.02,0.07,79259,559,175931392,466944,48391745,809824,3.0893272555020412
12-6-2021 14:26:38,1623522398.751364,1500.0,22.9,864.98,342.87,1857.32,10.4,17219797,22306695,0.0002718742281797928,0.0003895824491727785,74.497,0,0,509.74,254.31,0.02,0.07,80264,561,175931392,466944,48465873,812154,3.079654972297589
