time_stamp,time,cpu_freq,cpu,cpu_user_time,cpu_system_time,cpu_idle_time,memory,net_sent,net_recv,net_upload_rate,net_download_rate,temp,gpu,gpu_mem,cpu_times_user_ipykernel,cpu_times_system_ipykernel,cpu_times_children_user_ipykernel,cpu_times_children_system_ipykernel,io_counters_read_count_ipykernel,io_counters_write_count_ipykernel,io_counters_read_bytes_ipykernel,io_counters_write_bytes_ipykernel,io_counters_read_chars_ipykernel,io_counters_write_chars_ipykernel,memory_percent_ipykernel
12-6-2021 18:21:14,1623536474.4233854,1500.0,62.3,1110.94,424.09,1267.12,10.6,19743050,26841592,0.0003134885626743223,0.00047105750351510346,78.393,0,0,650.97,314.68,0.02,0.08,100050,626,175108096,438272,47395004,882041,3.08545834222026
12-6-2021 18:21:19,1623536479.4271455,1500.0,94.5,1124.04,428.83,1269.25,10.5,19906276,27099479,0.0003262066860863558,0.0005153864191657704,78.88,0,0,659.77,318.76,0.02,0.08,101075,632,175108096,438272,47474522,889031,3.1136815685963284
12-6-2021 18:21:24,1623536484.4309506,1500.0,93.9,1134.63,433.4,1273.73,10.5,20065440,27338653,0.00031808592639802395,0.0004779842386489469,79.854,0,0,666.87,322.44,0.02,0.08,102098,637,175108096,438272,47552837,894856,3.058475152152455
12-6-2021 18:21:29,1623536489.43341,1500.0,73.0,1145.79,437.61,1278.1,10.5,20216664,27558106,0.0003022993118075707,0.00043869022690913356,78.393,0,0,673.99,325.94,0.02,0.08,103119,641,175108096,438272,47629991,899514,3.1142271845719645
12-6-2021 18:21:34,1623536494.4377415,1500.0,63.6,1155.69,442.61,1282.96,10.6,20509494,27909934,0.0005851530715082568,0.0007030469379592494,78.393,0,0,679.98,330.18,0.02,0.08,104134,645,175108096,438272,47706877,904174,3.109366242243573
12-6-2021 18:21:39,1623536499.4519331,1500.0,80.5,1166.67,446.74,1287.6,10.5,20659616,28118943,0.0002993942217457203,0.0004168348869109874,78.393,0,0,686.9,333.38,0.02,0.08,105155,649,175108096,438272,47784055,908834,3.0527709851344444
12-6-2021 18:21:44,1623536504.4533825,1500.0,71.5,1177.92,451.91,1291.09,10.5,20810211,28332403,0.0003011027195629014,0.0004267962848560505,79.367,0,0,694.11,338.16,0.02,0.08,106176,653,175108096,438272,47861272,913494,3.0964202631853057
12-6-2021 18:21:49,1623536509.4579723,1500.0,93.4,1188.78,455.6,1296.32,10.5,20958686,28544109,0.00029667766200679337,0.0004230236815141283,77.419,0,0,701.27,340.9,0.02,0.08,107197,657,175108096,438272,47938451,918154,3.06556815983572
12-6-2021 18:21:54,1623536514.465674,1500.0,58.4,1198.79,459.59,1302.1,10.5,21109531,28756745,0.0003012260134167004,0.0004246179494771023,78.88,0,0,707.52,344.19,0.02,0.08,108216,660,175108096,438272,48014463,921647,3.0691394644035177
12-6-2021 18:21:59,1623536519.4700894,1500.0,94.5,1210.96,464.18,1305.24,10.5,21260731,28975782,0.00030213318545367233,0.0004376874771310584,79.367,0,0,715.93,348.35,0.02,0.08,109239,665,175108096,438272,48092779,927472,3.1156656266895495
12-6-2021 18:22:4,1623536524.4742053,1500.0,77.8,1223.03,468.46,1308.66,10.5,21417575,29209822,0.00031342999571533044,0.00046769501031098374,78.88,0,0,724.0,351.58,0.02,0.08,110260,669,175108096,438272,48169938,932132,3.118294503663067
12-6-2021 18:22:9,1623536529.4779248,1500.0,91.7,1236.08,473.08,1310.75,10.6,21579006,29461537,0.00032262199709240727,0.0005030557699457681,78.393,0,0,732.7,355.26,0.02,0.08,111285,675,175108096,438272,48249413,939122,3.12513950408468
12-6-2021 18:22:14,1623536534.4822946,1500.0,62.6,1246.91,476.67,1316.15,10.5,21729603,29676670,0.00030093100221021134,0.00042989029860149536,78.393,0,0,739.76,358.45,0.02,0.08,112306,679,175108096,438272,48326606,943782,3.059119971032752
12-6-2021 18:22:19,1623536539.483569,1500.0,70.6,1257.7,481.13,1320.67,10.5,21885570,29910784,0.0003118545178071175,0.0004681086933895985,79.367,0,0,746.2,362.17,0.02,0.08,113329,684,175108096,438272,48404904,949607,3.1147231990952697
12-6-2021 18:22:24,1623536544.4874463,1500.0,69.5,1267.33,484.96,1326.97,10.6,22039126,30127214,0.00030687402524792637,0.0004325245857173195,77.419,0,0,751.93,365.3,0.02,0.08,114350,688,175108096,438272,48482047,954267,3.1210225835412464
